event_id,origin_time,latitude,longitude,depth_km,magnitude,mag_type,p_pick_time,s_pick_time,catalog_source
quakeml:eu.emsc/event/20230206_0000402,2023-02-06T17:19:07.900000Z,38.17,37.83,6.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000399,2023-02-06T17:15:41.600000Z,37.99,36.81,6.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000398,2023-02-06T17:11:48.900000Z,38.12,37.38,5.0,4.3,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000396,2023-02-06T17:06:52.800000Z,36.93,36.45,26.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000406,2023-02-06T17:04:43.800000Z,38.08,37.59,6.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000397,2023-02-06T17:01:17.300000Z,38.2,36.93,7.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000394,2023-02-06T16:59:26.900000Z,38.11,36.3,2.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000395,2023-02-06T16:55:35.400000Z,37.99,37.33,5.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000390,2023-02-06T16:53:43.200000Z,38.14,36.79,16.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000411,2023-02-06T16:51:58.100000Z,38.17,37.66,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000414,2023-02-06T16:49:20.600000Z,38.27,38.09,8.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000389,2023-02-06T16:46:37.300000Z,38.06,36.39,5.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000386,2023-02-06T16:43:29.300000Z,38.01,36.47,5.0,5.0,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000385,2023-02-06T16:32:16.000000Z,36.63,36.55,40.0,4.9,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000384,2023-02-06T16:28:08.800000Z,37.37,36.93,7.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000383,2023-02-06T16:26:42.300000Z,38.3,36.78,10.0,4.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000381,2023-02-06T16:21:54.800000Z,37.98,36.4,10.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000388,2023-02-06T16:15:06.000000Z,37.35,36.88,5.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000379,2023-02-06T16:12:56.600000Z,37.35,36.93,9.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000376,2023-02-06T16:06:43.400000Z,38.1,37.06,5.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000375,2023-02-06T16:02:13.100000Z,38.09,37.29,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000373,2023-02-06T15:59:37.000000Z,37.89,37.7,10.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000368,2023-02-06T15:54:04.200000Z,37.31,37.09,11.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000369,2023-02-06T15:52:43.700000Z,37.88,37.71,8.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000366,2023-02-06T15:48:01.300000Z,37.96,36.72,21.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000361,2023-02-06T15:33:34.000000Z,38.27,38.15,10.0,5.2,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000360,2023-02-06T15:22:16.600000Z,38.31,37.85,16.0,2.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000353,2023-02-06T15:14:36.900000Z,38.06,37.71,10.0,5.1,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000352,2023-02-06T15:08:08.500000Z,38.03,37.53,5.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000367,2023-02-06T15:03:44.100000Z,37.11,36.61,6.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000370,2023-02-06T15:01:24.200000Z,38.03,36.59,7.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000351,2023-02-06T14:57:53.400000Z,38.02,38.12,33.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000347,2023-02-06T14:55:28.500000Z,37.93,37.67,10.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000365,2023-02-06T14:53:57.000000Z,37.13,35.85,16.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000342,2023-02-06T14:51:15.500000Z,38.13,38.48,4.0,4.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000598,2023-02-06T14:49:05.400000Z,38.33,37.14,10.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000338,2023-02-06T14:41:56.700000Z,38.18,37.78,6.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000599,2023-02-06T14:40:36.900000Z,38.18,36.74,30.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000597,2023-02-06T14:38:30.100000Z,38.32,38.16,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000344,2023-02-06T14:33:07.400000Z,38.05,37.89,6.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000331,2023-02-06T14:29:58.700000Z,38.0,36.42,5.0,4.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000330,2023-02-06T14:27:51.200000Z,37.05,36.25,10.0,4.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000596,2023-02-06T14:24:49.300000Z,37.47,37.2,5.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000595,2023-02-06T14:22:42.600000Z,38.3,38.21,4.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000335,2023-02-06T14:20:51.900000Z,38.24,38.16,3.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000429,2023-02-06T14:17:18.900000Z,37.95,37.38,17.0,4.4,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000594,2023-02-06T14:14:51.700000Z,37.38,36.82,5.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000325,2023-02-06T14:10:17.800000Z,38.1,37.02,10.0,4.6,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000349,2023-02-06T14:06:30.900000Z,38.07,36.48,25.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000346,2023-02-06T14:04:49.500000Z,38.03,36.38,5.0,4.4,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000345,2023-02-06T14:03:08.200000Z,38.15,37.73,9.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000341,2023-02-06T14:02:03.100000Z,38.3,37.14,5.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000327,2023-02-06T13:59:53.300000Z,37.74,37.55,22.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000324,2023-02-06T13:58:51.400000Z,38.1,36.5,5.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000339,2023-02-06T13:52:05.100000Z,38.33,38.18,7.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000600,2023-02-06T13:46:19.800000Z,38.05,37.56,5.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000323,2023-02-06T13:44:52.100000Z,37.95,37.5,12.0,5.0,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000304,2023-02-06T13:39:25.600000Z,37.6,36.96,10.0,5.1,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000592,2023-02-06T13:33:15.000000Z,38.07,37.57,5.0,4.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000603,2023-02-06T13:28:51.700000Z,38.11,37.7,7.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000602,2023-02-06T13:24:11.800000Z,36.78,36.62,12.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000591,2023-02-06T13:21:58.500000Z,38.12,37.24,17.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000601,2023-02-06T13:20:09.500000Z,38.12,36.6,27.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000293,2023-02-06T13:17:46.900000Z,38.05,36.52,5.0,4.9,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000300,2023-02-06T13:16:28.700000Z,38.0,36.75,14.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000590,2023-02-06T13:14:02.500000Z,37.88,37.89,17.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000292,2023-02-06T13:12:27.800000Z,37.91,36.52,10.0,4.8,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000287,2023-02-06T13:07:47.800000Z,38.32,37.45,15.0,5.0,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000290,2023-02-06T13:06:37.400000Z,38.07,37.43,14.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000294,2023-02-06T13:03:16.300000Z,38.06,37.39,5.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000288,2023-02-06T13:00:13.200000Z,38.48,37.37,10.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000282,2023-02-06T12:54:45.500000Z,38.06,36.69,10.0,4.7,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000280,2023-02-06T12:48:00.600000Z,38.16,37.03,5.0,4.3,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000343,2023-02-06T12:45:20.200000Z,38.08,36.46,6.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000285,2023-02-06T12:39:16.300000Z,38.29,38.22,5.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000274,2023-02-06T12:34:42.500000Z,38.27,38.23,4.0,4.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000277,2023-02-06T12:30:31.300000Z,38.12,36.79,6.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000275,2023-02-06T12:27:46.700000Z,37.13,36.97,8.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000271,2023-02-06T12:21:18.100000Z,38.09,36.4,5.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000270,2023-02-06T12:19:11.400000Z,37.92,37.46,16.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000265,2023-02-06T12:13:52.200000Z,37.99,37.47,8.0,4.8,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000267,2023-02-06T12:07:33.500000Z,38.04,36.38,4.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000261,2023-02-06T12:02:11.900000Z,38.07,36.47,5.0,6.0,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000258,2023-02-06T11:58:43.100000Z,38.36,37.42,10.0,4.9,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000264,2023-02-06T11:55:57.500000Z,38.03,36.6,7.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000259,2023-02-06T11:51:19.000000Z,38.19,37.83,5.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000257,2023-02-06T11:50:05.300000Z,38.05,36.36,7.0,4.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000354,2023-02-06T11:48:51.700000Z,38.27,37.87,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000255,2023-02-06T11:44:08.700000Z,38.3,38.15,1.0,4.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000253,2023-02-06T11:39:43.200000Z,38.1,36.48,5.0,4.6,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000249,2023-02-06T11:35:27.500000Z,38.03,37.47,5.0,4.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000357,2023-02-06T11:28:00.200000Z,38.03,38.28,2.0,4.3,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000243,2023-02-06T11:23:40.600000Z,38.01,37.04,9.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000239,2023-02-06T11:20:23.300000Z,38.15,37.87,12.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000238,2023-02-06T11:16:39.800000Z,38.06,36.53,14.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000233,2023-02-06T11:11:40.500000Z,38.08,37.3,1.0,4.9,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000235,2023-02-06T11:05:44.800000Z,38.05,36.26,1.0,4.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000236,2023-02-06T11:01:34.800000Z,37.58,37.39,10.0,5.0,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000234,2023-02-06T10:56:26.100000Z,38.05,37.47,20.0,4.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000230,2023-02-06T10:55:04.800000Z,38.29,38.36,6.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000228,2023-02-06T10:51:32.400000Z,38.3,38.13,8.0,5.7,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000568,2023-02-06T10:38:58.700000Z,38.06,37.51,14.0,4.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000226,2023-02-06T10:36:00.000000Z,38.18,37.77,9.0,5.8,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000458,2023-02-06T10:26:48.500000Z,38.03,37.96,20.0,6.0,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000222,2023-02-06T10:24:49.600000Z,38.11,37.24,10.0,7.5,mw,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000567,2023-02-06T10:21:37.000000Z,37.54,37.49,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000566,2023-02-06T10:16:19.200000Z,37.48,37.03,5.0,2.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000565,2023-02-06T10:14:56.200000Z,37.52,37.2,5.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000218,2023-02-06T10:12:15.600000Z,38.12,38.35,5.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000217,2023-02-06T10:09:13.900000Z,37.32,36.94,9.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000213,2023-02-06T09:57:18.800000Z,37.13,36.94,5.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000211,2023-02-06T09:54:20.600000Z,37.83,37.55,6.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000202,2023-02-06T09:36:17.700000Z,37.21,36.89,10.0,4.3,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000559,2023-02-06T09:34:19.600000Z,37.39,36.97,7.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000291,2023-02-06T09:32:11.500000Z,38.37,35.52,10.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000199,2023-02-06T09:23:46.600000Z,36.98,36.49,10.0,4.6,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000205,2023-02-06T09:21:01.100000Z,38.16,38.28,2.0,4.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000564,2023-02-06T09:12:28.800000Z,37.38,36.93,15.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000606,2023-02-06T09:10:17.800000Z,37.28,36.93,5.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000605,2023-02-06T09:08:17.200000Z,37.08,36.86,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000200,2023-02-06T09:05:50.800000Z,37.49,37.09,12.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000195,2023-02-06T09:03:28.500000Z,37.13,36.72,10.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000193,2023-02-06T09:01:35.700000Z,36.63,36.4,8.0,3.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000196,2023-02-06T08:58:40.800000Z,38.11,38.24,30.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000604,2023-02-06T08:54:38.400000Z,37.99,37.95,10.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000190,2023-02-06T08:52:38.600000Z,37.41,37.14,10.0,4.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000607,2023-02-06T08:51:01.500000Z,37.42,37.11,8.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000189,2023-02-06T08:45:33.700000Z,37.36,37.07,10.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000191,2023-02-06T08:41:57.900000Z,37.05,37.01,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000188,2023-02-06T08:40:19.900000Z,38.07,38.15,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000187,2023-02-06T08:35:55.300000Z,36.62,36.52,21.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000184,2023-02-06T08:33:58.400000Z,37.34,36.88,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000608,2023-02-06T08:29:18.700000Z,37.36,36.92,13.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000181,2023-02-06T08:25:49.100000Z,37.2,36.94,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000178,2023-02-06T08:22:55.500000Z,37.37,37.19,16.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000586,2023-02-06T08:16:43.500000Z,37.06,36.86,10.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000585,2023-02-06T08:14:50.200000Z,37.88,37.74,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000176,2023-02-06T08:12:50.800000Z,37.25,37.03,22.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000174,2023-02-06T08:08:39.100000Z,37.26,36.96,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000173,2023-02-06T08:06:33.100000Z,37.46,37.08,17.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000175,2023-02-06T08:04:34.100000Z,37.54,37.34,6.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000170,2023-02-06T08:01:49.800000Z,36.69,36.46,18.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000185,2023-02-06T07:53:39.300000Z,38.09,38.18,6.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000266,2023-02-06T07:49:09.500000Z,37.74,37.31,9.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000272,2023-02-06T07:47:36.300000Z,38.07,38.08,5.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000162,2023-02-06T07:43:10.200000Z,37.2,37.48,29.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000160,2023-02-06T07:41:15.600000Z,37.99,37.89,4.0,4.1,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000168,2023-02-06T07:39:43.300000Z,37.16,36.75,8.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000165,2023-02-06T07:38:41.200000Z,37.14,36.94,9.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000155,2023-02-06T07:35:37.200000Z,37.33,36.97,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000182,2023-02-06T07:28:38.900000Z,36.98,36.94,5.0,3.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000179,2023-02-06T07:26:44.300000Z,37.45,38.14,5.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000166,2023-02-06T07:23:21.600000Z,37.34,36.86,11.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000146,2023-02-06T07:21:06.300000Z,37.48,37.14,6.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000582,2023-02-06T07:19:30.900000Z,37.99,37.94,5.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000583,2023-02-06T07:16:54.300000Z,37.38,36.95,22.0,2.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000580,2023-02-06T07:13:19.200000Z,37.51,37.33,5.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000143,2023-02-06T07:11:27.200000Z,37.38,36.89,5.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000147,2023-02-06T07:10:10.400000Z,36.62,36.39,10.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000144,2023-02-06T07:08:38.300000Z,36.6,36.45,12.0,4.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000142,2023-02-06T07:04:06.000000Z,37.48,37.11,5.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000579,2023-02-06T07:02:57.500000Z,37.88,37.36,17.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000578,2023-02-06T07:01:32.900000Z,37.28,37.03,10.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000140,2023-02-06T07:00:10.200000Z,37.12,36.82,4.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000131,2023-02-06T06:54:57.100000Z,37.75,37.39,2.0,4.8,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000137,2023-02-06T06:51:02.900000Z,37.24,36.71,12.0,2.9,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000138,2023-02-06T06:48:26.700000Z,37.98,37.99,12.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000133,2023-02-06T06:43:20.400000Z,37.63,37.1,2.0,4.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000141,2023-02-06T06:39:40.900000Z,37.52,36.9,14.0,2.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000130,2023-02-06T06:38:10.100000Z,36.78,36.47,12.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000128,2023-02-06T06:36:48.900000Z,37.31,36.87,10.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000125,2023-02-06T06:33:19.700000Z,37.26,37.06,15.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000149,2023-02-06T06:31:42.000000Z,38.1,38.04,5.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000135,2023-02-06T06:29:48.100000Z,37.38,36.88,16.0,3.1,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000163,2023-02-06T06:26:29.900000Z,37.43,37.03,10.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000118,2023-02-06T06:26:22.300000Z,36.66,36.06,10.0,5.0,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000123,2023-02-06T06:23:33.600000Z,37.29,37.1,3.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000299,2023-02-06T06:18:00.700000Z,38.17,38.37,7.0,4.0,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000116,2023-02-06T06:16:19.700000Z,37.05,37.0,5.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000114,2023-02-06T06:14:59.100000Z,37.24,37.06,10.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000132,2023-02-06T06:13:00.300000Z,36.68,37.27,25.0,3.5,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000113,2023-02-06T06:09:05.700000Z,37.25,36.89,21.0,3.7,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000129,2023-02-06T06:04:07.700000Z,36.88,36.77,6.0,3.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000112,2023-02-06T06:00:05.600000Z,37.4,37.09,5.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000109,2023-02-06T05:55:53.600000Z,37.99,38.38,30.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000262,2023-02-06T05:47:59.900000Z,37.2,36.7,7.0,3.4,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000106,2023-02-06T05:43:33.600000Z,37.47,37.13,5.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000103,2023-02-06T05:40:01.700000Z,37.19,36.93,5.0,3.2,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000156,2023-02-06T05:33:10.500000Z,38.11,38.23,10.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000212,2023-02-06T05:31:30.300000Z,38.18,38.29,5.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000100,2023-02-06T05:22:49.000000Z,37.77,37.92,10.0,4.4,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000097,2023-02-06T05:16:56.300000Z,37.88,37.71,8.0,4.5,mb,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000099,2023-02-06T05:12:51.500000Z,37.48,37.19,23.0,3.8,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000098,2023-02-06T05:08:36.500000Z,37.34,36.87,5.0,4.3,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000096,2023-02-06T05:04:30.700000Z,37.33,37.05,16.0,3.6,ml,,,EMSC_FDSN
quakeml:eu.emsc/event/20230206_0000094,2023-02-06T05:01:50.200000Z,37.93,37.78,16.0,4.6,mb,,,EMSC_FDSN
