event_id,origin_time,latitude,longitude,depth_km,magnitude,region
smi:ISC/evid=622110152,2022-01-18T06:29:30.000000Z,39.086,35.857,7.2,2.5,central_anatolia
smi:ISC/evid=622110166,2022-01-18T14:29:16.900000Z,39.8593,39.1658,6.5,2.1,eastern_anatolia
smi:ISC/evid=622110167,2022-01-18T15:49:29.000000Z,40.741,29.859,7.0,1.7,marmara
smi:ISC/evid=622110169,2022-01-18T17:36:41.000000Z,38.397,42.75,7.0,2.6,eastern_anatolia
smi:ISC/evid=622110173,2022-01-18T19:09:41.200000Z,39.0722,35.932,5.0,2.3,central_anatolia
smi:ISC/evid=622110175,2022-01-18T19:38:27.600000Z,38.8712,26.4223,8.2,2.3,aegean
smi:ISC/evid=622110177,2022-01-18T20:28:22.000000Z,39.045,35.859,14.6,3.0,central_anatolia
smi:ISC/evid=622110178,2022-01-18T20:50:49.000000Z,39.051,35.838,14.5,2.2,central_anatolia
smi:ISC/evid=622110181,2022-01-18T21:42:40.600000Z,39.0968,28.0675,13.3,2.1,aegean
smi:ISC/evid=622110186,2022-01-19T02:18:43.000000Z,39.205,26.5175,10.1,1.9,aegean
smi:ISC/evid=622110188,2022-01-19T03:18:30.000000Z,37.679,26.945,7.0,1.7,aegean
smi:ISC/evid=622110189,2022-01-19T03:34:15.600000Z,40.4655,29.1937,5.0,2.5,marmara
smi:ISC/evid=622110190,2022-01-19T03:56:12.300000Z,38.9585,42.5753,13.9,1.5,eastern_anatolia
smi:ISC/evid=622110191,2022-01-19T04:01:46.000000Z,40.035,33.259,12.4,1.9,central_anatolia
smi:ISC/evid=622110194,2022-01-19T04:49:36.900000Z,40.4697,29.2048,8.7,1.8,marmara
smi:ISC/evid=622110195,2022-01-19T05:30:05.900000Z,37.7148,27.0608,16.0,1.7,aegean
smi:ISC/evid=622110206,2022-01-19T10:41:19.000000Z,37.674,26.948,6.9,1.5,aegean
smi:ISC/evid=622110207,2022-01-19T10:53:44.000000Z,39.071,41.301,17.7,1.7,eastern_anatolia
smi:ISC/evid=622110208,2022-01-19T11:14:32.300000Z,39.0278,35.8467,8.6,1.5,central_anatolia
smi:ISC/evid=622110211,2022-01-19T11:37:53.900000Z,39.0037,35.7948,13.4,1.7,central_anatolia
smi:ISC/evid=636019529,2022-01-19T12:34:06.000000Z,38.369,39.071,7.1,1.6,eastern_anatolia
smi:ISC/evid=622110215,2022-01-19T14:58:40.200000Z,40.0862,28.758,,1.6,marmara
smi:ISC/evid=622110220,2022-01-19T16:38:00.900000Z,38.6558,43.1787,12.5,1.7,eastern_anatolia
smi:ISC/evid=622110221,2022-01-19T17:15:26.000000Z,39.111,27.821,7.0,2.2,aegean
smi:ISC/evid=622110224,2022-01-19T19:04:14.600000Z,38.9443,26.1387,10.5,2.2,aegean
smi:ISC/evid=622110227,2022-01-19T20:29:08.000000Z,39.029,35.861,10.6,2.7,central_anatolia
smi:ISC/evid=622110228,2022-01-19T20:31:07.100000Z,39.3922,43.68,3.3,1.5,eastern_anatolia
smi:ISC/evid=622110229,2022-01-19T20:54:05.100000Z,37.6607,26.9705,6.2,1.7,aegean
smi:ISC/evid=622110233,2022-01-19T21:52:23.800000Z,39.0425,35.9217,8.3,1.8,central_anatolia
smi:ISC/evid=622110234,2022-01-19T22:04:45.000000Z,39.034,35.855,7.2,3.1,central_anatolia
smi:ISC/evid=622110238,2022-01-19T23:11:29.200000Z,39.0528,28.3488,1.8,1.7,aegean
smi:ISC/evid=622110239,2022-01-19T23:19:45.700000Z,37.7248,26.4602,12.9,1.8,aegean
smi:ISC/evid=622110243,2022-01-20T01:27:12.100000Z,40.7197,27.4122,4.0,2.2,marmara
smi:ISC/evid=622110246,2022-01-20T02:49:02.000000Z,39.023,35.854,8.3,2.9,central_anatolia
smi:ISC/evid=622110247,2022-01-20T03:02:54.000000Z,39.062,35.853,7.0,2.2,central_anatolia
smi:ISC/evid=622110257,2022-01-20T06:45:06.100000Z,37.6463,27.3017,6.3,2.5,aegean
smi:ISC/evid=622110275,2022-01-20T12:14:30.000000Z,37.687,26.978,12.7,1.9,aegean
smi:ISC/evid=622110278,2022-01-20T12:49:28.000000Z,39.826,41.932,13.4,1.8,eastern_anatolia
smi:ISC/evid=622110279,2022-01-20T13:17:40.300000Z,39.0137,35.9198,17.4,1.8,central_anatolia
smi:ISC/evid=622110284,2022-01-20T16:59:54.400000Z,39.3828,27.7223,8.1,2.1,aegean
smi:ISC/evid=622110299,2022-01-20T19:43:40.900000Z,39.0512,35.8952,2.5,1.6,central_anatolia
smi:ISC/evid=622110301,2022-01-20T20:23:46.800000Z,38.1047,27.0497,5.5,1.5,aegean
smi:ISC/evid=622110307,2022-01-20T21:34:40.900000Z,39.0818,27.7967,10.8,1.5,aegean
smi:ISC/evid=622110311,2022-01-20T22:04:37.800000Z,39.0193,26.545,8.5,2.3,aegean
smi:ISC/evid=622110312,2022-01-20T22:19:51.600000Z,39.0963,28.3318,10.4,2.0,aegean
smi:ISC/evid=622110313,2022-01-20T22:29:05.200000Z,39.0703,28.3325,14.8,2.0,aegean
smi:ISC/evid=622110319,2022-01-20T23:59:10.400000Z,40.7297,27.4378,6.9,2.6,marmara
smi:ISC/evid=622110321,2022-01-21T00:12:31.100000Z,39.0892,28.3527,7.9,1.9,aegean
smi:ISC/evid=622110323,2022-01-21T00:21:40.000000Z,39.337,43.678,7.0,1.5,eastern_anatolia
smi:ISC/evid=622110328,2022-01-21T01:34:13.000000Z,38.759,43.405,7.0,1.6,eastern_anatolia
smi:ISC/evid=622110329,2022-01-21T02:36:12.000000Z,38.973,42.759,7.0,1.6,eastern_anatolia
smi:ISC/evid=622110337,2022-01-21T05:46:13.000000Z,39.293,40.14,23.3,2.3,eastern_anatolia
smi:ISC/evid=622110341,2022-01-21T08:09:44.200000Z,40.1993,31.8207,9.0,2.2,central_anatolia
smi:ISC/evid=622110344,2022-01-21T09:20:46.000000Z,40.12,27.186,7.0,2.0,marmara
smi:ISC/evid=622110346,2022-01-21T11:46:23.000000Z,38.606,31.258,8.3,1.8,central_anatolia
smi:ISC/evid=622110354,2022-01-21T20:28:37.600000Z,39.4572,28.1062,22.2,1.5,aegean
smi:ISC/evid=622110358,2022-01-21T23:16:45.000000Z,38.12,40.888,7.0,1.7,eastern_anatolia
smi:ISC/evid=622110361,2022-01-21T23:50:29.800000Z,39.0183,35.9233,6.6,2.5,central_anatolia
smi:ISC/evid=622110364,2022-01-21T23:51:20.500000Z,39.0395,35.882,5.4,2.5,central_anatolia
smi:ISC/evid=622110365,2022-01-21T23:54:01.100000Z,39.0628,27.4962,7.6,1.6,aegean
smi:ISC/evid=622110366,2022-01-22T00:08:04.400000Z,39.08,28.3735,9.9,2.5,aegean
smi:ISC/evid=622110367,2022-01-22T00:09:39.900000Z,39.0842,28.3538,8.5,2.4,aegean
smi:ISC/evid=622110370,2022-01-22T02:45:19.430000Z,37.6883,26.0269,5.291,3.09,aegean
smi:ISC/evid=622110372,2022-01-22T02:52:08.900000Z,37.6918,26.0115,27.3,2.3,aegean
smi:ISC/evid=622110373,2022-01-22T03:26:03.500000Z,39.3445,27.8522,5.0,1.7,aegean
smi:ISC/evid=622110374,2022-01-22T05:05:00.000000Z,39.841,41.053,15.4,1.7,eastern_anatolia
smi:ISC/evid=622110375,2022-01-22T05:13:07.300000Z,37.8557,26.365,4.5,2.4,aegean
smi:ISC/evid=636024178,2022-01-22T06:14:03.000000Z,37.947,27.128,6.9,1.6,aegean
smi:ISC/evid=622110376,2022-01-22T06:29:06.000000Z,38.59,31.709,7.0,1.5,central_anatolia
smi:ISC/evid=622110377,2022-01-22T08:22:39.800000Z,37.8313,26.8823,11.5,2.1,aegean
smi:ISC/evid=636024186,2022-01-22T09:26:50.000000Z,38.861,27.298,7.2,1.6,aegean
smi:ISC/evid=622110381,2022-01-22T10:50:35.800000Z,39.3953,33.0723,5.7,1.7,central_anatolia
smi:ISC/evid=622110383,2022-01-22T11:01:39.000000Z,38.346,39.039,10.7,1.6,eastern_anatolia
smi:ISC/evid=636024193,2022-01-22T11:13:45.950000Z,40.2769,29.6723,11.4426,3.57,marmara
smi:ISC/evid=622110385,2022-01-22T11:28:47.500000Z,40.3203,29.7712,18.9,1.7,marmara
smi:ISC/evid=622110387,2022-01-22T12:31:09.700000Z,39.175,40.5093,16.3,1.7,eastern_anatolia
smi:ISC/evid=622110391,2022-01-22T15:31:02.900000Z,39.8583,41.301,5.3,1.9,eastern_anatolia
smi:ISC/evid=636024200,2022-01-22T17:02:35.000000Z,38.078,26.306,26.0,1.8,aegean
smi:ISC/evid=622110392,2022-01-22T17:10:08.000000Z,38.968,42.018,7.0,2.4,eastern_anatolia
smi:ISC/evid=636024201,2022-01-22T17:18:38.000000Z,38.911,27.881,7.5,1.5,aegean
smi:ISC/evid=622110393,2022-01-22T17:46:02.300000Z,38.0532,26.2935,7.4,1.7,aegean
smi:ISC/evid=622110394,2022-01-22T19:12:16.200000Z,39.051,40.0147,5.4,1.7,eastern_anatolia
smi:ISC/evid=622110400,2022-01-22T23:33:22.000000Z,39.047,35.888,14.5,3.3,central_anatolia
smi:ISC/evid=622110404,2022-01-23T01:29:14.000000Z,39.944,39.843,7.0,1.6,eastern_anatolia
smi:ISC/evid=622110405,2022-01-23T01:37:33.000000Z,38.957,41.424,7.0,2.3,eastern_anatolia
smi:ISC/evid=622110412,2022-01-23T06:37:10.200000Z,38.879,27.9028,5.3,2.1,aegean
smi:ISC/evid=622110416,2022-01-23T12:01:51.100000Z,39.4142,26.2832,13.3,2.1,aegean
smi:ISC/evid=622110417,2022-01-23T12:02:23.000000Z,38.934,42.003,7.1,2.6,eastern_anatolia
smi:ISC/evid=622110426,2022-01-23T21:32:55.500000Z,39.3097,41.8122,2.8,2.5,eastern_anatolia
smi:ISC/evid=622110428,2022-01-23T22:13:57.700000Z,39.2845,40.2145,11.7,1.7,eastern_anatolia
smi:ISC/evid=622110434,2022-01-24T00:26:52.000000Z,37.6895,26.0349,12.0,2.4,aegean
smi:ISC/evid=636029624,2022-01-24T03:27:12.000000Z,39.012,41.794,6.9,2.0,eastern_anatolia
smi:ISC/evid=622110440,2022-01-24T05:08:47.100000Z,40.3473,27.016,11.9,2.1,marmara
smi:ISC/evid=622110443,2022-01-24T05:09:42.900000Z,40.3388,27.009,13.8,2.2,marmara
smi:ISC/evid=622110448,2022-01-24T06:36:14.200000Z,39.356,40.9263,6.6,1.7,eastern_anatolia
smi:ISC/evid=622110453,2022-01-24T10:30:21.800000Z,39.9048,40.7888,24.3,1.8,eastern_anatolia
smi:ISC/evid=622110458,2022-01-24T13:00:19.000000Z,38.956,41.069,13.9,1.7,eastern_anatolia
smi:ISC/evid=622110463,2022-01-24T14:38:32.700000Z,39.107,40.864,11.0,1.9,eastern_anatolia
smi:ISC/evid=622110469,2022-01-24T18:49:59.000000Z,39.9822,41.8043,11.6,1.6,eastern_anatolia
smi:ISC/evid=622110473,2022-01-24T19:39:51.500000Z,40.836,28.484,7.6,2.0,marmara
smi:ISC/evid=622110474,2022-01-24T19:46:43.000000Z,38.452,39.235,7.0,3.1,eastern_anatolia
smi:ISC/evid=622110477,2022-01-24T21:12:32.000000Z,38.448,39.216,7.0,2.7,eastern_anatolia
smi:ISC/evid=622110482,2022-01-24T23:33:19.000000Z,37.8725,26.7032,5.0,1.9,aegean
smi:ISC/evid=622110486,2022-01-25T02:08:15.100000Z,39.29,40.2412,1.9,2.4,eastern_anatolia
smi:ISC/evid=622110490,2022-01-25T04:47:34.000000Z,39.153,41.298,7.0,1.5,eastern_anatolia
smi:ISC/evid=622110498,2022-01-25T12:00:38.000000Z,39.007,28.051,7.0,1.6,aegean
smi:ISC/evid=622110501,2022-01-25T13:10:31.900000Z,39.6422,32.9485,5.0,1.6,central_anatolia
smi:ISC/evid=622110507,2022-01-25T15:30:50.900000Z,38.6083,27.1255,19.1,1.9,aegean
smi:ISC/evid=622110509,2022-01-25T16:12:44.000000Z,40.512,30.672,7.0,1.5,marmara
smi:ISC/evid=622110512,2022-01-25T16:46:21.900000Z,37.8878,27.5625,6.6,2.4,aegean
smi:ISC/evid=622110514,2022-01-25T19:15:03.200000Z,37.7458,26.0023,11.8,3.4,aegean
smi:ISC/evid=622110515,2022-01-25T19:45:13.700000Z,37.711,26.0115,11.3,2.7,aegean
smi:ISC/evid=622110523,2022-01-25T22:08:53.400000Z,37.697,26.4042,3.7,1.8,aegean
smi:ISC/evid=636030884,2022-01-25T22:56:15.000000Z,38.914,43.501,7.0,2.9,eastern_anatolia
smi:ISC/evid=622110528,2022-01-25T23:21:52.000000Z,38.899,43.499,7.1,1.9,eastern_anatolia
smi:ISC/evid=622110531,2022-01-25T23:22:42.000000Z,38.891,43.482,8.1,2.0,eastern_anatolia
smi:ISC/evid=622110544,2022-01-26T05:54:57.000000Z,39.376,27.687,7.4,1.8,aegean
smi:ISC/evid=622110547,2022-01-26T07:35:21.000000Z,39.479,40.012,7.0,1.5,eastern_anatolia
smi:ISC/evid=622110551,2022-01-26T09:54:20.200000Z,38.771,26.989,2.4,1.6,aegean
smi:ISC/evid=636032224,2022-01-26T15:08:09.000000Z,39.776,42.609,7.0,1.5,eastern_anatolia
smi:ISC/evid=622110559,2022-01-26T16:56:40.000000Z,38.595,28.025,8.9,2.7,aegean
smi:ISC/evid=622110562,2022-01-26T17:54:31.000000Z,38.908,43.478,7.3,1.5,eastern_anatolia
smi:ISC/evid=622110568,2022-01-26T20:30:11.000000Z,39.924,39.697,7.0,2.1,eastern_anatolia
smi:ISC/evid=622110569,2022-01-26T20:31:58.000000Z,39.845,41.799,7.0,1.7,eastern_anatolia
smi:ISC/evid=622110571,2022-01-26T21:17:18.700000Z,38.0985,40.9492,7.4,1.6,eastern_anatolia
smi:ISC/evid=622110576,2022-01-26T22:29:58.300000Z,38.5907,28.0257,3.2,1.6,aegean
smi:ISC/evid=622110578,2022-01-27T00:09:05.900000Z,37.9103,26.6733,4.4,1.9,aegean
smi:ISC/evid=622110588,2022-01-27T04:51:55.000000Z,38.954,27.109,9.1,1.6,aegean
smi:ISC/evid=622110589,2022-01-27T04:54:53.900000Z,40.7973,28.983,6.6,1.8,marmara
smi:ISC/evid=622110596,2022-01-27T08:10:13.000000Z,38.7872,27.0158,7.1,2.0,aegean
smi:ISC/evid=622110598,2022-01-27T09:38:31.000000Z,38.735,43.207,8.0,2.4,eastern_anatolia
smi:ISC/evid=622110602,2022-01-27T10:59:31.500000Z,37.858,26.9275,7.3,2.4,aegean
smi:ISC/evid=622110606,2022-01-27T12:30:56.500000Z,39.035,40.5422,6.9,1.6,eastern_anatolia
smi:ISC/evid=622110608,2022-01-27T12:38:19.000000Z,37.9397,27.3137,11.8,1.8,aegean
smi:ISC/evid=622110620,2022-01-28T00:53:58.200000Z,37.6613,26.0393,11.9,1.8,aegean
smi:ISC/evid=622110626,2022-01-28T07:05:01.900000Z,38.7497,26.5803,5.1,1.9,aegean
smi:ISC/evid=622110628,2022-01-28T07:28:49.100000Z,37.9057,26.9082,17.1,1.9,aegean
smi:ISC/evid=622110635,2022-01-28T08:59:38.000000Z,38.391,40.342,7.0,1.5,eastern_anatolia
smi:ISC/evid=622110638,2022-01-28T10:57:26.000000Z,39.834,33.09,7.0,1.5,central_anatolia
smi:ISC/evid=636034570,2022-01-28T10:57:32.000000Z,40.455,33.426,7.2,1.5,central_anatolia
smi:ISC/evid=622110639,2022-01-28T10:58:30.100000Z,37.8855,26.8757,10.9,1.6,aegean
smi:ISC/evid=636034571,2022-01-28T12:24:18.000000Z,38.851,26.118,7.0,1.5,aegean
smi:ISC/evid=636034573,2022-01-28T13:59:51.000000Z,39.538,35.838,7.0,1.5,central_anatolia
smi:ISC/evid=622110647,2022-01-28T17:12:04.500000Z,38.5388,40.16,5.0,1.5,eastern_anatolia
smi:ISC/evid=622110648,2022-01-28T18:00:48.000000Z,38.795,26.605,7.0,1.8,aegean
smi:ISC/evid=622110650,2022-01-28T19:30:59.600000Z,37.8785,26.96,12.1,2.1,aegean
smi:ISC/evid=622110651,2022-01-28T19:53:13.000000Z,38.9122,26.1497,15.1,2.6,aegean
smi:ISC/evid=622110653,2022-01-28T20:39:23.100000Z,38.0767,42.8893,5.0,2.4,eastern_anatolia
smi:ISC/evid=622110654,2022-01-28T21:53:18.100000Z,37.8608,26.9803,13.0,1.5,aegean
smi:ISC/evid=622110655,2022-01-28T22:36:23.000000Z,38.958,42.018,7.0,1.7,eastern_anatolia
smi:ISC/evid=622390166,2022-01-29T01:51:37.090000Z,37.905,27.0704,21.944,1.68,aegean
smi:ISC/evid=622110666,2022-01-29T03:53:51.000000Z,38.972,42.018,7.0,1.6,eastern_anatolia
smi:ISC/evid=622110669,2022-01-29T05:27:03.900000Z,37.9045,27.1702,5.0,1.5,aegean
smi:ISC/evid=622110671,2022-01-29T08:54:10.000000Z,39.392,40.757,7.0,2.7,eastern_anatolia
smi:ISC/evid=622110686,2022-01-29T16:46:10.000000Z,38.13,27.178,7.0,1.8,aegean
smi:ISC/evid=622110705,2022-01-29T23:20:57.000000Z,38.915,43.527,16.6,1.5,eastern_anatolia
smi:ISC/evid=622110706,2022-01-29T23:21:07.600000Z,39.2807,26.2422,13.7,1.6,aegean
smi:ISC/evid=622110709,2022-01-29T23:48:05.000000Z,39.237,42.067,24.0,2.6,eastern_anatolia
smi:ISC/evid=622110712,2022-01-30T00:39:39.000000Z,38.659,26.593,11.2,1.8,aegean
smi:ISC/evid=622110715,2022-01-30T01:00:54.690000Z,37.705,26.8142,5.389,2.43,aegean
smi:ISC/evid=622110721,2022-01-30T03:54:54.000000Z,38.7,42.41,7.0,1.7,eastern_anatolia
smi:ISC/evid=622110722,2022-01-30T03:59:16.000000Z,38.491,39.282,16.9,1.5,eastern_anatolia
smi:ISC/evid=622110724,2022-01-30T04:33:56.000000Z,38.959,26.662,6.9,1.9,aegean
smi:ISC/evid=622110727,2022-01-30T04:56:41.000000Z,38.92,26.091,7.0,2.0,aegean
smi:ISC/evid=622110728,2022-01-30T05:16:55.900000Z,38.9775,26.651,5.0,1.7,aegean
smi:ISC/evid=622110729,2022-01-30T05:18:16.800000Z,39.0075,26.1542,13.2,1.8,aegean
smi:ISC/evid=622110731,2022-01-30T08:34:46.000000Z,38.892,43.457,7.1,2.2,eastern_anatolia
smi:ISC/evid=622110735,2022-01-30T09:33:47.000000Z,37.703,27.183,13.0,1.6,aegean
smi:ISC/evid=622110736,2022-01-30T09:43:43.000000Z,38.953,26.101,7.0,1.9,aegean
smi:ISC/evid=622110749,2022-01-30T17:35:13.100000Z,38.9433,26.7027,9.5,2.2,aegean
smi:ISC/evid=622110759,2022-01-30T20:46:11.800000Z,38.9432,26.7252,8.4,1.8,aegean
smi:ISC/evid=622110761,2022-01-30T21:13:57.400000Z,38.9545,26.7173,10.4,1.9,aegean
smi:ISC/evid=622110762,2022-01-30T22:05:19.100000Z,38.9398,26.1305,12.9,2.3,aegean
smi:ISC/evid=622110764,2022-01-30T22:42:05.300000Z,38.1305,27.4058,21.6,1.5,aegean
smi:ISC/evid=622110766,2022-01-30T22:51:05.600000Z,37.8553,26.9942,5.5,1.8,aegean
smi:ISC/evid=622110767,2022-01-30T23:03:42.000000Z,38.912,43.478,6.5,2.2,eastern_anatolia
smi:ISC/evid=621829193,2022-01-31T00:49:57.380000Z,39.1313,40.1028,19.2133,3.83,eastern_anatolia
smi:ISC/evid=622110768,2022-01-31T00:58:40.000000Z,39.17,40.065,7.0,1.7,eastern_anatolia
smi:ISC/evid=622110772,2022-01-31T01:39:29.800000Z,37.7188,26.0147,9.4,2.3,aegean
smi:ISC/evid=636037636,2022-01-31T02:05:28.000000Z,38.065,27.471,7.0,1.5,aegean
smi:ISC/evid=622110773,2022-01-31T02:08:15.800000Z,37.8812,26.9607,10.9,1.5,aegean
smi:ISC/evid=622110776,2022-01-31T02:23:32.000000Z,39.097,40.12,7.0,1.6,eastern_anatolia
smi:ISC/evid=622110777,2022-01-31T02:24:39.000000Z,39.131,40.148,7.0,1.7,eastern_anatolia
smi:ISC/evid=622110779,2022-01-31T03:42:38.800000Z,39.0945,40.1073,6.4,2.4,eastern_anatolia
smi:ISC/evid=622027222,2022-01-31T06:06:59.360000Z,39.1182,40.0923,1.8789,2.68,eastern_anatolia
smi:ISC/evid=622110786,2022-01-31T07:39:26.000000Z,39.0832,40.0812,5.0,1.7,eastern_anatolia
smi:ISC/evid=622110793,2022-01-31T10:42:21.000000Z,39.184,41.562,19.6,2.2,eastern_anatolia
smi:ISC/evid=636037644,2022-01-31T16:08:49.000000Z,38.45,39.329,7.0,1.5,eastern_anatolia
smi:ISC/evid=622110804,2022-01-31T17:35:52.000000Z,39.84,41.796,7.0,1.5,eastern_anatolia
smi:ISC/evid=622110809,2022-01-31T19:18:36.520000Z,37.7339,26.7944,4.899,2.58,aegean
smi:ISC/evid=622110813,2022-01-31T21:31:14.600000Z,37.81,26.726,10.3,1.8,aegean
smi:ISC/evid=622110815,2022-01-31T22:39:29.000000Z,38.894,43.473,13.9,2.7,eastern_anatolia
smi:ISC/evid=622142648,2022-02-01T00:17:11.000000Z,37.869,27.645,4.1,1.5,aegean
smi:ISC/evid=622030009,2022-02-01T01:54:12.680000Z,38.9026,43.5178,11.447799999999999,2.99,eastern_anatolia
smi:ISC/evid=622142655,2022-02-01T02:28:23.000000Z,38.915,43.511,13.8,1.8,eastern_anatolia
smi:ISC/evid=622142662,2022-02-01T04:27:29.600000Z,40.1767,31.7093,5.9,1.8,central_anatolia
smi:ISC/evid=622142663,2022-02-01T04:45:47.000000Z,40.182,31.73,7.1,1.7,central_anatolia
smi:ISC/evid=622142665,2022-02-01T05:18:43.000000Z,39.391,27.978,7.7,2.7,aegean
smi:ISC/evid=622142669,2022-02-01T10:15:44.700000Z,40.4043,35.1695,8.6,2.1,central_anatolia
smi:ISC/evid=622142670,2022-02-01T10:25:28.800000Z,40.8047,30.6885,,1.8,marmara
smi:ISC/evid=622142673,2022-02-01T10:39:08.300000Z,40.7113,30.6535,,1.8,marmara
smi:ISC/evid=622142674,2022-02-01T11:07:56.000000Z,38.905,43.504,11.5,2.9,eastern_anatolia
smi:ISC/evid=622142677,2022-02-01T12:50:46.800000Z,39.4533,26.093,5.3,1.9,aegean
smi:ISC/evid=622142685,2022-02-01T20:04:58.000000Z,39.565,34.386,6.4,1.8,central_anatolia
smi:ISC/evid=622142687,2022-02-01T23:14:48.330000Z,37.6895,26.0247,4.213,2.83,aegean
smi:ISC/evid=622142688,2022-02-01T23:29:28.900000Z,37.7335,26.0129,7.2,3.1,aegean
smi:ISC/evid=622142691,2022-02-02T05:23:34.200000Z,38.7497,31.3387,5.3,1.7,central_anatolia
smi:ISC/evid=622142694,2022-02-02T07:47:16.300000Z,37.8565,27.0397,10.5,1.8,aegean
smi:ISC/evid=636038829,2022-02-02T11:49:23.000000Z,38.333,39.034,7.0,1.7,eastern_anatolia
smi:ISC/evid=622142707,2022-02-02T16:29:31.000000Z,37.805,26.954,7.0,1.9,aegean
smi:ISC/evid=622142708,2022-02-02T16:45:19.000000Z,37.811,26.939,7.0,2.1,aegean
smi:ISC/evid=622142709,2022-02-02T17:57:01.000000Z,39.88,39.432,11.4,1.9,eastern_anatolia
smi:ISC/evid=622142711,2022-02-02T18:44:17.500000Z,38.4027,28.405,7.1,1.8,aegean
smi:ISC/evid=622142714,2022-02-02T22:11:14.000000Z,39.827,43.328,14.0,1.8,eastern_anatolia
smi:ISC/evid=622142717,2022-02-02T23:15:43.800000Z,39.8738,43.3318,8.1,2.2,eastern_anatolia
smi:ISC/evid=622142721,2022-02-03T03:46:14.000000Z,37.933,27.623,5.0,1.8,aegean
smi:ISC/evid=636039022,2022-02-03T06:15:17.000000Z,38.466,39.17,9.2,1.5,eastern_anatolia
smi:ISC/evid=622142736,2022-02-03T13:33:16.000000Z,38.965,26.005,6.9,2.2,aegean
smi:ISC/evid=622142737,2022-02-03T13:56:17.100000Z,39.8343,43.4232,9.0,2.0,eastern_anatolia
smi:ISC/evid=622142743,2022-02-03T15:08:26.600000Z,38.6467,39.5467,13.5,2.3,eastern_anatolia
smi:ISC/evid=622142747,2022-02-03T17:22:29.200000Z,40.153,31.6348,7.5,1.8,central_anatolia
smi:ISC/evid=622142748,2022-02-03T17:26:46.400000Z,40.183,31.836,15.9,1.6,central_anatolia
smi:ISC/evid=622142756,2022-02-04T01:12:26.400000Z,40.3543,29.8832,6.2,2.2,marmara
smi:ISC/evid=622142758,2022-02-04T02:50:25.000000Z,38.429,39.329,7.0,1.8,eastern_anatolia
smi:ISC/evid=622142760,2022-02-04T04:45:33.000000Z,38.624,31.182,7.0,1.5,central_anatolia
smi:ISC/evid=636039158,2022-02-04T05:52:07.000000Z,39.895,39.456,7.2,1.5,eastern_anatolia
smi:ISC/evid=622142762,2022-02-04T05:53:29.000000Z,38.439,39.327,8.9,2.2,eastern_anatolia
smi:ISC/evid=622142763,2022-02-04T06:08:52.600000Z,40.6702,29.173,3.6,2.4,marmara
smi:ISC/evid=622142764,2022-02-04T07:21:34.600000Z,39.341,40.6505,5.0,1.5,eastern_anatolia
smi:ISC/evid=622142766,2022-02-04T09:35:46.000000Z,38.451,39.293,7.0,1.7,eastern_anatolia
smi:ISC/evid=622142767,2022-02-04T09:37:52.000000Z,38.437,39.331,2.2,1.5,eastern_anatolia
smi:ISC/evid=622142770,2022-02-04T10:57:53.000000Z,38.339,26.878,14.5,2.0,aegean
smi:ISC/evid=622142773,2022-02-04T12:41:42.600000Z,38.5893,43.1035,3.8,1.9,eastern_anatolia
smi:ISC/evid=622142780,2022-02-04T15:57:32.400000Z,38.8002,31.5517,12.7,1.6,central_anatolia
smi:ISC/evid=622142782,2022-02-04T18:23:02.900000Z,38.4318,39.1262,5.0,2.0,eastern_anatolia
smi:ISC/evid=622142784,2022-02-04T21:28:40.800000Z,38.5023,39.3155,4.1,3.3,eastern_anatolia
smi:ISC/evid=622142789,2022-02-05T00:37:32.100000Z,37.9683,26.2058,3.8,1.9,aegean
smi:ISC/evid=622142791,2022-02-05T02:24:18.000000Z,40.435,33.447,7.1,1.6,central_anatolia
smi:ISC/evid=622390321,2022-02-05T04:22:14.440000Z,39.3033,26.0857,6.761,2.34,aegean
smi:ISC/evid=622142799,2022-02-05T07:09:52.000000Z,38.934,26.006,6.7,1.8,aegean
smi:ISC/evid=622142803,2022-02-05T09:14:14.000000Z,37.909,27.127,6.9,1.7,aegean
smi:ISC/evid=622142814,2022-02-05T13:31:13.000000Z,38.464,39.284,11.0,2.7,eastern_anatolia
smi:ISC/evid=622142819,2022-02-05T18:05:33.000000Z,38.973,27.875,14.9,2.4,aegean
smi:ISC/evid=622142823,2022-02-05T19:45:56.000000Z,38.913,43.533,16.4,2.5,eastern_anatolia
smi:ISC/evid=622142826,2022-02-05T20:17:59.000000Z,38.92,43.501,7.1,2.0,eastern_anatolia
smi:ISC/evid=622142831,2022-02-05T21:31:42.000000Z,38.54,31.624,7.0,2.0,central_anatolia
smi:ISC/evid=622142836,2022-02-06T00:50:56.000000Z,38.546,31.617,7.0,1.5,central_anatolia
smi:ISC/evid=622142837,2022-02-06T00:53:21.000000Z,38.924,41.987,7.0,1.7,eastern_anatolia
smi:ISC/evid=622142838,2022-02-06T00:55:34.600000Z,39.8197,41.8502,2.0,3.0,eastern_anatolia
smi:ISC/evid=622142843,2022-02-06T02:13:08.500000Z,37.7266,26.0051,23.0,2.9,aegean
smi:ISC/evid=622142844,2022-02-06T03:05:06.000000Z,39.498,27.906,7.0,1.6,aegean
smi:ISC/evid=622142847,2022-02-06T03:05:41.000000Z,38.052,27.487,7.0,2.4,aegean
smi:ISC/evid=622142850,2022-02-06T03:30:48.000000Z,38.884,43.54,11.6,1.8,eastern_anatolia
