filename,station,event_id,magnitude,mag_band,t_start,t_origin,status
small_KO.KMRS_642730276.npz,KO.KMRS,642730276,1.0,M0.5-1.0,2023-04-05T15:45:56.000000Z,2023-04-05T15:46:26.000000Z,ok
small_KO.KOZT_626760425.npz,KO.KOZT,626760425,1.0,M0.5-1.0,2023-03-19T22:30:33.300000Z,2023-03-19T22:31:03.300000Z,ok
small_KO.KMRS_626760425.npz,KO.KMRS,626760425,1.0,M0.5-1.0,2023-03-19T22:30:33.300000Z,2023-03-19T22:31:03.300000Z,ok
small_KO.KOZT_626762513.npz,KO.KOZT,626762513,1.0,M0.5-1.0,2023-03-26T05:01:09.800000Z,2023-03-26T05:01:39.800000Z,ok
small_KO.KMRS_626762513.npz,KO.KMRS,626762513,1.0,M0.5-1.0,2023-03-26T05:01:09.800000Z,2023-03-26T05:01:39.800000Z,ok
small_KO.KOZT_636306268.npz,KO.KOZT,636306268,0.8,M0.5-1.0,2023-04-17T05:34:16.800000Z,2023-04-17T05:34:46.800000Z,ok
small_KO.KMRS_636306268.npz,KO.KMRS,636306268,0.8,M0.5-1.0,2023-04-17T05:34:16.800000Z,2023-04-17T05:34:46.800000Z,ok
small_KO.KOZT_642873499.npz,KO.KOZT,642873499,0.6,M0.5-1.0,2023-03-12T22:15:02.000000Z,2023-03-12T22:15:32.000000Z,ok
small_KO.KMRS_642873499.npz,KO.KMRS,642873499,0.6,M0.5-1.0,2023-03-12T22:15:02.000000Z,2023-03-12T22:15:32.000000Z,ok
small_KO.KOZT_643264750.npz,KO.KOZT,643264750,0.8,M0.5-1.0,2023-07-10T23:19:39.000000Z,2023-07-10T23:20:09.000000Z,ok
small_KO.KMRS_643264750.npz,KO.KMRS,643264750,0.8,M0.5-1.0,2023-07-10T23:19:39.000000Z,2023-07-10T23:20:09.000000Z,ok
small_KO.KOZT_642730493.npz,KO.KOZT,642730493,1.0,M0.5-1.0,2023-04-07T22:25:07.000000Z,2023-04-07T22:25:37.000000Z,ok
small_KO.KMRS_642730493.npz,KO.KMRS,642730493,1.0,M0.5-1.0,2023-04-07T22:25:07.000000Z,2023-04-07T22:25:37.000000Z,ok
small_KO.KOZT_643177788.npz,KO.KOZT,643177788,0.9,M0.5-1.0,2023-06-03T16:19:56.000000Z,2023-06-03T16:20:26.000000Z,ok
small_KO.KMRS_643177788.npz,KO.KMRS,643177788,0.9,M0.5-1.0,2023-06-03T16:19:56.000000Z,2023-06-03T16:20:26.000000Z,fail: Gap fraction 0.30 > 0.05
small_KO.KOZT_642730610.npz,KO.KOZT,642730610,0.9,M0.5-1.0,2023-04-07T07:41:23.000000Z,2023-04-07T07:41:53.000000Z,ok
small_KO.KMRS_642730610.npz,KO.KMRS,642730610,0.9,M0.5-1.0,2023-04-07T07:41:23.000000Z,2023-04-07T07:41:53.000000Z,ok
small_KO.KOZT_642939368.npz,KO.KOZT,642939368,1.0,M0.5-1.0,2023-05-10T10:55:09.000000Z,2023-05-10T10:55:39.000000Z,ok
small_KO.KMRS_642939368.npz,KO.KMRS,642939368,1.0,M0.5-1.0,2023-05-10T10:55:09.000000Z,2023-05-10T10:55:39.000000Z,ok
small_KO.KOZT_636323242.npz,KO.KOZT,636323242,0.9,M0.5-1.0,2023-08-01T23:57:04.000000Z,2023-08-01T23:57:34.000000Z,ok
small_KO.KMRS_636323242.npz,KO.KMRS,636323242,0.9,M0.5-1.0,2023-08-01T23:57:04.000000Z,2023-08-01T23:57:34.000000Z,ok
small_KO.KOZT_636310232.npz,KO.KOZT,636310232,1.0,M0.5-1.0,2023-05-04T09:17:47.200000Z,2023-05-04T09:18:17.200000Z,ok
small_KO.KMRS_636310232.npz,KO.KMRS,636310232,1.0,M0.5-1.0,2023-05-04T09:17:47.200000Z,2023-05-04T09:18:17.200000Z,ok
small_KO.KOZT_642939924.npz,KO.KOZT,642939924,0.9,M0.5-1.0,2023-05-16T23:30:24.000000Z,2023-05-16T23:30:54.000000Z,ok
small_KO.KMRS_642939924.npz,KO.KMRS,642939924,0.9,M0.5-1.0,2023-05-16T23:30:24.000000Z,2023-05-16T23:30:54.000000Z,ok
small_KO.KOZT_636309928.npz,KO.KOZT,636309928,0.8,M0.5-1.0,2023-05-02T21:39:39.400000Z,2023-05-02T21:40:09.400000Z,ok
small_KO.KMRS_636309928.npz,KO.KMRS,636309928,0.8,M0.5-1.0,2023-05-02T21:39:39.400000Z,2023-05-02T21:40:09.400000Z,ok
small_KO.KOZT_626760638.npz,KO.KOZT,626760638,1.0,M0.5-1.0,2023-03-20T16:28:33.800000Z,2023-03-20T16:29:03.800000Z,ok
small_KO.KMRS_626760638.npz,KO.KMRS,626760638,1.0,M0.5-1.0,2023-03-20T16:28:33.800000Z,2023-03-20T16:29:03.800000Z,"fail: Missing channels: ['HHN', 'HHE']"
small_KO.KOZT_642870406.npz,KO.KOZT,642870406,1.0,M0.5-1.0,2023-03-02T17:53:03.000000Z,2023-03-02T17:53:33.000000Z,ok
small_KO.KMRS_642870406.npz,KO.KMRS,642870406,1.0,M0.5-1.0,2023-03-02T17:53:03.000000Z,2023-03-02T17:53:33.000000Z,ok
small_KO.KOZT_626668814.npz,KO.KOZT,626668814,0.9,M0.5-1.0,2023-02-19T04:36:21.000000Z,2023-02-19T04:36:51.000000Z,ok
small_KO.KMRS_626668814.npz,KO.KMRS,626668814,0.9,M0.5-1.0,2023-02-19T04:36:21.000000Z,2023-02-19T04:36:51.000000Z,fail: Missing channels: ['HHZ']
small_KO.KOZT_642733437.npz,KO.KOZT,642733437,0.9,M0.5-1.0,2023-04-27T15:24:57.000000Z,2023-04-27T15:25:27.000000Z,ok
small_KO.KMRS_642733437.npz,KO.KMRS,642733437,0.9,M0.5-1.0,2023-04-27T15:24:57.000000Z,2023-04-27T15:25:27.000000Z,ok
small_KO.KOZT_642730969.npz,KO.KOZT,642730969,0.9,M0.5-1.0,2023-04-10T16:13:32.000000Z,2023-04-10T16:14:02.000000Z,ok
small_KO.KMRS_642730969.npz,KO.KMRS,642730969,0.9,M0.5-1.0,2023-04-10T16:13:32.000000Z,2023-04-10T16:14:02.000000Z,ok
small_KO.KOZT_636314840.npz,KO.KOZT,636314840,0.8,M0.5-1.0,2023-05-30T07:20:06.200000Z,2023-05-30T07:20:36.200000Z,ok
small_KO.KMRS_636314840.npz,KO.KMRS,636314840,0.8,M0.5-1.0,2023-05-30T07:20:06.200000Z,2023-05-30T07:20:36.200000Z,ok
small_KO.KOZT_642875047.npz,KO.KOZT,642875047,0.9,M0.5-1.0,2023-03-18T15:10:38.000000Z,2023-03-18T15:11:08.000000Z,ok
small_KO.KMRS_642875047.npz,KO.KMRS,642875047,0.9,M0.5-1.0,2023-03-18T15:10:38.000000Z,2023-03-18T15:11:08.000000Z,"fail: Missing channels: ['HHZ', 'HHE']"
small_KO.KOZT_642730586.npz,KO.KOZT,642730586,0.9,M0.5-1.0,2023-04-07T11:06:56.000000Z,2023-04-07T11:07:26.000000Z,ok
small_KO.KMRS_642730586.npz,KO.KMRS,642730586,0.9,M0.5-1.0,2023-04-07T11:06:56.000000Z,2023-04-07T11:07:26.000000Z,ok
small_KO.KOZT_642733318.npz,KO.KOZT,642733318,1.0,M0.5-1.0,2023-04-26T02:21:51.000000Z,2023-04-26T02:22:21.000000Z,ok
small_KO.KMRS_642733318.npz,KO.KMRS,642733318,1.0,M0.5-1.0,2023-04-26T02:21:51.000000Z,2023-04-26T02:22:21.000000Z,ok
small_KO.KOZT_642732764.npz,KO.KOZT,642732764,1.0,M0.5-1.0,2023-04-22T19:26:54.000000Z,2023-04-22T19:27:24.000000Z,ok
small_KO.KMRS_642732764.npz,KO.KMRS,642732764,1.0,M0.5-1.0,2023-04-22T19:26:54.000000Z,2023-04-22T19:27:24.000000Z,ok
small_KO.KOZT_642875137.npz,KO.KOZT,642875137,0.9,M0.5-1.0,2023-03-18T21:56:56.000000Z,2023-03-18T21:57:26.000000Z,ok
small_KO.KMRS_642875137.npz,KO.KMRS,642875137,0.9,M0.5-1.0,2023-03-18T21:56:56.000000Z,2023-03-18T21:57:26.000000Z,ok
small_KO.KOZT_643265213.npz,KO.KOZT,643265213,1.0,M0.5-1.0,2023-07-17T03:05:17.000000Z,2023-07-17T03:05:47.000000Z,ok
small_KO.KMRS_643265213.npz,KO.KMRS,643265213,1.0,M0.5-1.0,2023-07-17T03:05:17.000000Z,2023-07-17T03:05:47.000000Z,ok
small_KO.KOZT_643266586.npz,KO.KOZT,643266586,0.9,M0.5-1.0,2023-07-30T01:04:31.000000Z,2023-07-30T01:05:01.000000Z,ok
small_KO.KMRS_643266586.npz,KO.KMRS,643266586,0.9,M0.5-1.0,2023-07-30T01:04:31.000000Z,2023-07-30T01:05:01.000000Z,ok
small_KO.KOZT_636310384.npz,KO.KOZT,636310384,1.0,M0.5-1.0,2023-05-05T02:32:03.400000Z,2023-05-05T02:32:33.400000Z,ok
small_KO.KMRS_636310384.npz,KO.KMRS,636310384,1.0,M0.5-1.0,2023-05-05T02:32:03.400000Z,2023-05-05T02:32:33.400000Z,ok
small_KO.KOZT_643179331.npz,KO.KOZT,643179331,0.9,M0.5-1.0,2023-06-20T02:46:19.000000Z,2023-06-20T02:46:49.000000Z,ok
small_KO.KMRS_643179331.npz,KO.KMRS,643179331,0.9,M0.5-1.0,2023-06-20T02:46:19.000000Z,2023-06-20T02:46:49.000000Z,ok
small_KO.KOZT_642729298.npz,KO.KOZT,642729298,0.9,M0.5-1.0,2023-04-01T23:31:26.000000Z,2023-04-01T23:31:56.000000Z,ok
small_KO.KMRS_642729298.npz,KO.KMRS,642729298,0.9,M0.5-1.0,2023-04-01T23:31:26.000000Z,2023-04-01T23:31:56.000000Z,fail: Gap fraction 0.20 > 0.05
small_KO.KOZT_642732574.npz,KO.KOZT,642732574,0.9,M0.5-1.0,2023-04-21T21:00:38.000000Z,2023-04-21T21:01:08.000000Z,ok
small_KO.KMRS_642732574.npz,KO.KMRS,642732574,0.9,M0.5-1.0,2023-04-21T21:00:38.000000Z,2023-04-21T21:01:08.000000Z,ok
small_KO.KOZT_626761704.npz,KO.KOZT,626761704,0.9,M0.5-1.0,2023-03-23T20:49:06.000000Z,2023-03-23T20:49:36.000000Z,ok
small_KO.KMRS_626761704.npz,KO.KMRS,626761704,0.9,M0.5-1.0,2023-03-23T20:49:06.000000Z,2023-03-23T20:49:36.000000Z,ok
small_KO.KOZT_642877491.npz,KO.KOZT,642877491,0.9,M0.5-1.0,2023-03-29T07:40:08.000000Z,2023-03-29T07:40:38.000000Z,ok
small_KO.KMRS_642877491.npz,KO.KMRS,642877491,0.9,M0.5-1.0,2023-03-29T07:40:08.000000Z,2023-03-29T07:40:38.000000Z,ok
small_KO.KOZT_642941422.npz,KO.KOZT,642941422,1.1,M1.0-1.5,2023-05-31T12:18:30.000000Z,2023-05-31T12:19:00.000000Z,ok
small_KO.KMRS_642941422.npz,KO.KMRS,642941422,1.1,M1.0-1.5,2023-05-31T12:18:30.000000Z,2023-05-31T12:19:00.000000Z,ok
small_KO.KOZT_642876145.npz,KO.KOZT,642876145,1.5,M1.0-1.5,2023-03-22T05:58:53.000000Z,2023-03-22T05:59:23.000000Z,ok
small_KO.KMRS_642876145.npz,KO.KMRS,642876145,1.5,M1.0-1.5,2023-03-22T05:58:53.000000Z,2023-03-22T05:59:23.000000Z,ok
small_KO.KOZT_636315121.npz,KO.KOZT,636315121,1.5,M1.0-1.5,2023-05-31T21:54:01.500000Z,2023-05-31T21:54:31.500000Z,ok
small_KO.KMRS_636315121.npz,KO.KMRS,636315121,1.5,M1.0-1.5,2023-05-31T21:54:01.500000Z,2023-05-31T21:54:31.500000Z,ok
small_KO.KOZT_642739208.npz,KO.KOZT,642739208,1.4,M1.0-1.5,2023-02-25T19:28:10.000000Z,2023-02-25T19:28:40.000000Z,ok
small_KO.KMRS_642739208.npz,KO.KMRS,642739208,1.4,M1.0-1.5,2023-02-25T19:28:10.000000Z,2023-02-25T19:28:40.000000Z,ok
small_KO.KOZT_642729408.npz,KO.KOZT,642729408,1.2,M1.0-1.5,2023-04-01T10:49:05.000000Z,2023-04-01T10:49:35.000000Z,ok
small_KO.KMRS_642729408.npz,KO.KMRS,642729408,1.2,M1.0-1.5,2023-04-01T10:49:05.000000Z,2023-04-01T10:49:35.000000Z,fail: Missing channels: ['HHN']
small_KO.KOZT_642732967.npz,KO.KOZT,642732967,1.2,M1.0-1.5,2023-04-24T21:07:19.000000Z,2023-04-24T21:07:49.000000Z,ok
small_KO.KMRS_642732967.npz,KO.KMRS,642732967,1.2,M1.0-1.5,2023-04-24T21:07:19.000000Z,2023-04-24T21:07:49.000000Z,ok
small_KO.KOZT_626753027.npz,KO.KOZT,626753027,1.5,M1.0-1.5,2023-03-01T02:34:27.500000Z,2023-03-01T02:34:57.500000Z,ok
small_KO.KMRS_626753027.npz,KO.KMRS,626753027,1.5,M1.0-1.5,2023-03-01T02:34:27.500000Z,2023-03-01T02:34:57.500000Z,ok
small_KO.KOZT_626669508.npz,KO.KOZT,626669508,1.5,M1.0-1.5,2023-02-20T10:23:24.900000Z,2023-02-20T10:23:54.900000Z,ok
small_KO.KMRS_626669508.npz,KO.KMRS,626669508,1.5,M1.0-1.5,2023-02-20T10:23:24.900000Z,2023-02-20T10:23:54.900000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_643266332.npz,KO.KOZT,643266332,1.3,M1.0-1.5,2023-07-28T00:20:38.000000Z,2023-07-28T00:21:08.000000Z,ok
small_KO.KMRS_643266332.npz,KO.KMRS,643266332,1.3,M1.0-1.5,2023-07-28T00:20:38.000000Z,2023-07-28T00:21:08.000000Z,ok
small_KO.KOZT_626674072.npz,KO.KOZT,626674072,1.5,M1.0-1.5,2023-02-28T17:15:00.000000Z,2023-02-28T17:15:30.000000Z,ok
small_KO.KMRS_626674072.npz,KO.KMRS,626674072,1.5,M1.0-1.5,2023-02-28T17:15:00.000000Z,2023-02-28T17:15:30.000000Z,ok
small_KO.KOZT_626753061.npz,KO.KOZT,626753061,1.2,M1.0-1.5,2023-03-01T04:46:11.000000Z,2023-03-01T04:46:41.000000Z,ok
small_KO.KMRS_626753061.npz,KO.KMRS,626753061,1.2,M1.0-1.5,2023-03-01T04:46:11.000000Z,2023-03-01T04:46:41.000000Z,ok
small_KO.KOZT_626762743.npz,KO.KOZT,626762743,1.2,M1.0-1.5,2023-03-27T00:55:44.800000Z,2023-03-27T00:56:14.800000Z,ok
small_KO.KMRS_626762743.npz,KO.KMRS,626762743,1.2,M1.0-1.5,2023-03-27T00:55:44.800000Z,2023-03-27T00:56:14.800000Z,fail: Gap fraction 0.15 > 0.05
small_KO.KOZT_626671004.npz,KO.KOZT,626671004,1.4,M1.0-1.5,2023-02-22T23:30:58.400000Z,2023-02-22T23:31:28.400000Z,ok
small_KO.KMRS_626671004.npz,KO.KMRS,626671004,1.4,M1.0-1.5,2023-02-22T23:30:58.400000Z,2023-02-22T23:31:28.400000Z,ok
small_KO.KOZT_643177729.npz,KO.KOZT,643177729,1.4,M1.0-1.5,2023-06-02T03:22:56.000000Z,2023-06-02T03:23:26.000000Z,ok
small_KO.KMRS_643177729.npz,KO.KMRS,643177729,1.4,M1.0-1.5,2023-06-02T03:22:56.000000Z,2023-06-02T03:23:26.000000Z,ok
small_KO.KOZT_626667801.npz,KO.KOZT,626667801,1.5,M1.0-1.5,2023-02-17T05:44:05.200000Z,2023-02-17T05:44:35.200000Z,ok
small_KO.KMRS_626667801.npz,KO.KMRS,626667801,1.5,M1.0-1.5,2023-02-17T05:44:05.200000Z,2023-02-17T05:44:35.200000Z,ok
small_KO.KOZT_636315838.npz,KO.KOZT,636315838,1.5,M1.0-1.5,2023-06-05T09:00:10.300000Z,2023-06-05T09:00:40.300000Z,ok
small_KO.KMRS_636315838.npz,KO.KMRS,636315838,1.5,M1.0-1.5,2023-06-05T09:00:10.300000Z,2023-06-05T09:00:40.300000Z,ok
small_KO.KOZT_642732050.npz,KO.KOZT,642732050,1.4,M1.0-1.5,2023-04-17T17:53:59.400000Z,2023-04-17T17:54:29.400000Z,ok
small_KO.KMRS_642732050.npz,KO.KMRS,642732050,1.4,M1.0-1.5,2023-04-17T17:53:59.400000Z,2023-04-17T17:54:29.400000Z,ok
small_KO.KOZT_642729565.npz,KO.KOZT,642729565,1.2,M1.0-1.5,2023-04-02T20:09:05.000000Z,2023-04-02T20:09:35.000000Z,ok
small_KO.KMRS_642729565.npz,KO.KMRS,642729565,1.2,M1.0-1.5,2023-04-02T20:09:05.000000Z,2023-04-02T20:09:35.000000Z,fail: Gap fraction 0.42 > 0.05
small_KO.KOZT_642732236.npz,KO.KOZT,642732236,1.4,M1.0-1.5,2023-04-18T00:44:02.000000Z,2023-04-18T00:44:32.000000Z,ok
small_KO.KMRS_642732236.npz,KO.KMRS,642732236,1.4,M1.0-1.5,2023-04-18T00:44:02.000000Z,2023-04-18T00:44:32.000000Z,ok
small_KO.KOZT_642692836.npz,KO.KOZT,642692836,1.5,M1.0-1.5,2023-02-19T05:34:53.000000Z,2023-02-19T05:35:23.000000Z,ok
small_KO.KMRS_642692836.npz,KO.KMRS,642692836,1.5,M1.0-1.5,2023-02-19T05:34:53.000000Z,2023-02-19T05:35:23.000000Z,ok
small_KO.KOZT_626756987.npz,KO.KOZT,626756987,1.3,M1.0-1.5,2023-03-10T15:52:41.000000Z,2023-03-10T15:53:11.000000Z,ok
small_KO.KMRS_626756987.npz,KO.KMRS,626756987,1.3,M1.0-1.5,2023-03-10T15:52:41.000000Z,2023-03-10T15:53:11.000000Z,fail: Gap fraction 0.98 > 0.05
small_KO.KOZT_636315463.npz,KO.KOZT,636315463,1.4,M1.0-1.5,2023-06-03T01:27:46.800000Z,2023-06-03T01:28:16.800000Z,ok
small_KO.KMRS_636315463.npz,KO.KMRS,636315463,1.4,M1.0-1.5,2023-06-03T01:27:46.800000Z,2023-06-03T01:28:16.800000Z,ok
small_KO.KOZT_642733409.npz,KO.KOZT,642733409,1.4,M1.0-1.5,2023-04-27T17:47:16.000000Z,2023-04-27T17:47:46.000000Z,ok
small_KO.KMRS_642733409.npz,KO.KMRS,642733409,1.4,M1.0-1.5,2023-04-27T17:47:16.000000Z,2023-04-27T17:47:46.000000Z,ok
small_KO.KOZT_626762515.npz,KO.KOZT,626762515,1.5,M1.0-1.5,2023-03-26T05:22:30.600000Z,2023-03-26T05:23:00.600000Z,ok
small_KO.KMRS_626762515.npz,KO.KMRS,626762515,1.5,M1.0-1.5,2023-03-26T05:22:30.600000Z,2023-03-26T05:23:00.600000Z,ok
small_KO.KOZT_643264805.npz,KO.KOZT,643264805,1.1,M1.0-1.5,2023-07-10T09:13:58.000000Z,2023-07-10T09:14:28.000000Z,ok
small_KO.KMRS_643264805.npz,KO.KMRS,643264805,1.1,M1.0-1.5,2023-07-10T09:13:58.000000Z,2023-07-10T09:14:28.000000Z,ok
small_KO.KOZT_626759915.npz,KO.KOZT,626759915,1.5,M1.0-1.5,2023-03-18T12:13:17.900000Z,2023-03-18T12:13:47.900000Z,ok
small_KO.KMRS_626759915.npz,KO.KMRS,626759915,1.5,M1.0-1.5,2023-03-18T12:13:17.900000Z,2023-03-18T12:13:47.900000Z,ok
small_KO.KOZT_626762142.npz,KO.KOZT,626762142,1.5,M1.0-1.5,2023-03-25T05:46:32.400000Z,2023-03-25T05:47:02.400000Z,ok
small_KO.KMRS_626762142.npz,KO.KMRS,626762142,1.5,M1.0-1.5,2023-03-25T05:46:32.400000Z,2023-03-25T05:47:02.400000Z,ok
small_KO.KOZT_626667090.npz,KO.KOZT,626667090,1.5,M1.0-1.5,2023-02-15T22:51:55.100000Z,2023-02-15T22:52:25.100000Z,ok
small_KO.KMRS_626667090.npz,KO.KMRS,626667090,1.5,M1.0-1.5,2023-02-15T22:51:55.100000Z,2023-02-15T22:52:25.100000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_626755808.npz,KO.KOZT,626755808,1.5,M1.0-1.5,2023-03-07T12:45:09.400000Z,2023-03-07T12:45:39.400000Z,ok
small_KO.KMRS_626755808.npz,KO.KMRS,626755808,1.5,M1.0-1.5,2023-03-07T12:45:09.400000Z,2023-03-07T12:45:39.400000Z,ok
small_KO.KOZT_626758410.npz,KO.KOZT,626758410,1.3,M1.0-1.5,2023-03-14T09:42:15.500000Z,2023-03-14T09:42:45.500000Z,ok
small_KO.KMRS_626758410.npz,KO.KMRS,626758410,1.3,M1.0-1.5,2023-03-14T09:42:15.500000Z,2023-03-14T09:42:45.500000Z,ok
small_KO.KOZT_642875605.npz,KO.KOZT,642875605,1.1,M1.0-1.5,2023-03-20T01:03:49.000000Z,2023-03-20T01:04:19.000000Z,ok
small_KO.KMRS_642875605.npz,KO.KMRS,642875605,1.1,M1.0-1.5,2023-03-20T01:03:49.000000Z,2023-03-20T01:04:19.000000Z,ok
small_KO.KOZT_636315972.npz,KO.KOZT,636315972,1.3,M1.0-1.5,2023-06-06T02:58:16.900000Z,2023-06-06T02:58:46.900000Z,fail: Gap fraction 0.05 > 0.05
small_KO.KMRS_636315972.npz,KO.KMRS,636315972,1.3,M1.0-1.5,2023-06-06T02:58:16.900000Z,2023-06-06T02:58:46.900000Z,ok
small_KO.KOZT_636323761.npz,KO.KOZT,636323761,1.4,M1.0-1.5,2023-08-06T23:41:53.400000Z,2023-08-06T23:42:23.400000Z,ok
small_KO.KMRS_636323761.npz,KO.KMRS,636323761,1.4,M1.0-1.5,2023-08-06T23:41:53.400000Z,2023-08-06T23:42:23.400000Z,ok
small_KO.KOZT_626760690.npz,KO.KOZT,626760690,1.3,M1.0-1.5,2023-03-20T18:32:41.300000Z,2023-03-20T18:33:11.300000Z,ok
small_KO.KMRS_626760690.npz,KO.KMRS,626760690,1.3,M1.0-1.5,2023-03-20T18:32:41.300000Z,2023-03-20T18:33:11.300000Z,ok
small_KO.KOZT_636308159.npz,KO.KOZT,636308159,1.2,M1.0-1.5,2023-04-24T10:33:30.300000Z,2023-04-24T10:34:00.300000Z,ok
small_KO.KMRS_636308159.npz,KO.KMRS,636308159,1.2,M1.0-1.5,2023-04-24T10:33:30.300000Z,2023-04-24T10:34:00.300000Z,ok
small_KO.KOZT_626672774.npz,KO.KOZT,626672774,1.4,M1.0-1.5,2023-02-26T02:37:14.300000Z,2023-02-26T02:37:44.300000Z,ok
small_KO.KMRS_626672774.npz,KO.KMRS,626672774,1.4,M1.0-1.5,2023-02-26T02:37:14.300000Z,2023-02-26T02:37:44.300000Z,ok
small_KO.KOZT_626761380.npz,KO.KOZT,626761380,1.4,M1.0-1.5,2023-03-23T03:25:22.900000Z,2023-03-23T03:25:52.900000Z,ok
small_KO.KMRS_626761380.npz,KO.KMRS,626761380,1.4,M1.0-1.5,2023-03-23T03:25:22.900000Z,2023-03-23T03:25:52.900000Z,ok
small_KO.KOZT_642877211.npz,KO.KOZT,642877211,1.5,M1.0-1.5,2023-03-27T21:21:41.000000Z,2023-03-27T21:22:11.000000Z,ok
small_KO.KMRS_642877211.npz,KO.KMRS,642877211,1.5,M1.0-1.5,2023-03-27T21:21:41.000000Z,2023-03-27T21:22:11.000000Z,ok
small_KO.KOZT_636322689.npz,KO.KOZT,636322689,1.5,M1.0-1.5,2023-07-28T05:00:00.300000Z,2023-07-28T05:00:30.300000Z,ok
small_KO.KMRS_636322689.npz,KO.KMRS,636322689,1.5,M1.0-1.5,2023-07-28T05:00:00.300000Z,2023-07-28T05:00:30.300000Z,ok
small_KO.KOZT_643264874.npz,KO.KOZT,643264874,1.2,M1.0-1.5,2023-07-11T05:56:36.000000Z,2023-07-11T05:57:06.000000Z,ok
small_KO.KMRS_643264874.npz,KO.KMRS,643264874,1.2,M1.0-1.5,2023-07-11T05:56:36.000000Z,2023-07-11T05:57:06.000000Z,fail: Gap fraction 0.83 > 0.05
small_KO.KOZT_636319000.npz,KO.KOZT,636319000,1.2,M1.0-1.5,2023-06-26T06:24:07.900000Z,2023-06-26T06:24:37.900000Z,ok
small_KO.KMRS_636319000.npz,KO.KMRS,636319000,1.2,M1.0-1.5,2023-06-26T06:24:07.900000Z,2023-06-26T06:24:37.900000Z,ok
small_KO.KOZT_626758373.npz,KO.KOZT,626758373,1.2,M1.0-1.5,2023-03-14T07:00:41.600000Z,2023-03-14T07:01:11.600000Z,ok
small_KO.KMRS_626758373.npz,KO.KMRS,626758373,1.2,M1.0-1.5,2023-03-14T07:00:41.600000Z,2023-03-14T07:01:11.600000Z,"fail: Missing channels: ['HHN', 'HHE']"
small_KO.KOZT_636312699.npz,KO.KOZT,636312699,1.5,M1.0-1.5,2023-05-17T12:45:17.400000Z,2023-05-17T12:45:47.400000Z,ok
small_KO.KMRS_636312699.npz,KO.KMRS,636312699,1.5,M1.0-1.5,2023-05-17T12:45:17.400000Z,2023-05-17T12:45:47.400000Z,fail: Gap fraction 0.17 > 0.05
small_KO.KOZT_642732144.npz,KO.KOZT,642732144,1.2,M1.0-1.5,2023-04-18T16:07:10.000000Z,2023-04-18T16:07:40.000000Z,ok
small_KO.KMRS_642732144.npz,KO.KMRS,642732144,1.2,M1.0-1.5,2023-04-18T16:07:10.000000Z,2023-04-18T16:07:40.000000Z,ok
small_KO.KOZT_643264573.npz,KO.KOZT,643264573,1.5,M1.0-1.5,2023-07-05T19:06:05.000000Z,2023-07-05T19:06:35.000000Z,ok
small_KO.KMRS_643264573.npz,KO.KMRS,643264573,1.5,M1.0-1.5,2023-07-05T19:06:05.000000Z,2023-07-05T19:06:35.000000Z,fail: Gap fraction 0.87 > 0.05
small_KO.KOZT_642731872.npz,KO.KOZT,642731872,1.5,M1.0-1.5,2023-04-16T15:27:36.000000Z,2023-04-16T15:28:06.000000Z,ok
small_KO.KMRS_642731872.npz,KO.KMRS,642731872,1.5,M1.0-1.5,2023-04-16T15:27:36.000000Z,2023-04-16T15:28:06.000000Z,ok
small_KO.KOZT_636315409.npz,KO.KOZT,636315409,1.5,M1.0-1.5,2023-06-02T18:39:09.000000Z,2023-06-02T18:39:39.000000Z,ok
small_KO.KMRS_636315409.npz,KO.KMRS,636315409,1.5,M1.0-1.5,2023-06-02T18:39:09.000000Z,2023-06-02T18:39:39.000000Z,ok
small_KO.KOZT_643264903.npz,KO.KOZT,643264903,1.1,M1.0-1.5,2023-07-11T01:16:03.000000Z,2023-07-11T01:16:33.000000Z,ok
small_KO.KMRS_643264903.npz,KO.KMRS,643264903,1.1,M1.0-1.5,2023-07-11T01:16:03.000000Z,2023-07-11T01:16:33.000000Z,ok
small_KO.KOZT_626671239.npz,KO.KOZT,626671239,1.4,M1.0-1.5,2023-02-23T08:49:39.100000Z,2023-02-23T08:50:09.100000Z,ok
small_KO.KMRS_626671239.npz,KO.KMRS,626671239,1.4,M1.0-1.5,2023-02-23T08:49:39.100000Z,2023-02-23T08:50:09.100000Z,"fail: No data available for request.
HTTP Status code: 204
Detailed response of server"
small_KO.KOZT_636309549.npz,KO.KOZT,636309549,1.5,M1.0-1.5,2023-05-01T03:53:03.000000Z,2023-05-01T03:53:33.000000Z,ok
small_KO.KMRS_636309549.npz,KO.KMRS,636309549,1.5,M1.0-1.5,2023-05-01T03:53:03.000000Z,2023-05-01T03:53:33.000000Z,ok
small_KO.KOZT_643179128.npz,KO.KOZT,643179128,1.4,M1.0-1.5,2023-06-18T14:00:05.000000Z,2023-06-18T14:00:35.000000Z,ok
small_KO.KMRS_643179128.npz,KO.KMRS,643179128,1.4,M1.0-1.5,2023-06-18T14:00:05.000000Z,2023-06-18T14:00:35.000000Z,ok
small_KO.KOZT_626759343.npz,KO.KOZT,626759343,1.2,M1.0-1.5,2023-03-16T21:10:22.900000Z,2023-03-16T21:10:52.900000Z,ok
