lat,lon,Ss_g,S1_g,soil_class,Vs30_mps,source
38.75,30.25,1.07,0.337,ZD,270,TBDY-2018 IDW
38.75,30.5,1.044,0.328,ZD,270,TBDY-2018 IDW
38.75,30.75,1.014,0.316,ZD,270,TBDY-2018 IDW
38.75,31.0,0.98,0.304,ZD,270,TBDY-2018 IDW
38.75,31.25,0.942,0.289,ZD,270,TBDY-2018 IDW
38.75,31.5,0.901,0.274,ZD,270,TBDY-2018 IDW
38.75,31.75,0.86,0.259,ZD,270,TBDY-2018 IDW
38.75,32.0,0.823,0.245,ZD,270,TBDY-2018 IDW
38.75,32.25,0.794,0.234,ZD,270,TBDY-2018 IDW
38.75,32.5,0.779,0.229,ZD,270,TBDY-2018 IDW
38.75,32.75,0.776,0.228,ZD,270,TBDY-2018 IDW
38.75,33.0,0.78,0.229,ZD,270,TBDY-2018 IDW
38.75,33.25,0.777,0.228,ZD,270,TBDY-2018 IDW
38.75,33.5,0.756,0.221,ZD,270,TBDY-2018 IDW
38.75,33.75,0.715,0.207,ZD,220,TBDY-2018 IDW
38.75,34.0,0.688,0.198,ZD,220,TBDY-2018 IDW
38.75,34.25,0.724,0.21,ZD,220,TBDY-2018 IDW
38.75,34.5,0.802,0.237,ZD,270,TBDY-2018 IDW
38.75,34.75,0.865,0.259,ZD,270,TBDY-2018 IDW
38.75,35.0,0.876,0.263,ZD,270,TBDY-2018 IDW
38.75,35.25,0.818,0.243,ZD,270,TBDY-2018 IDW
38.75,35.5,0.76,0.223,ZD,270,TBDY-2018 IDW
38.75,35.75,0.854,0.255,ZD,270,TBDY-2018 IDW
38.75,36.0,1.051,0.323,ZD,270,TBDY-2018 IDW
38.75,36.25,1.242,0.388,ZD,270,TBDY-2018 IDW
38.75,36.5,1.401,0.442,ZD,270,TBDY-2018 IDW
38.75,36.75,1.53,0.487,ZC,550,TBDY-2018 IDW
38.75,37.0,1.632,0.522,ZC,550,TBDY-2018 IDW
38.75,37.25,1.712,0.549,ZC,550,TBDY-2018 IDW
38.75,37.5,1.78,0.573,ZC,550,TBDY-2018 IDW
38.75,37.75,1.847,0.596,ZC,550,TBDY-2018 IDW
38.75,38.0,1.927,0.625,ZC,550,TBDY-2018 IDW
38.75,38.25,1.988,0.646,ZC,550,TBDY-2018 IDW
38.75,38.5,1.959,0.636,ZC,550,TBDY-2018 IDW
38.75,38.75,1.862,0.603,ZC,550,TBDY-2018 IDW
38.75,39.0,1.766,0.569,ZC,550,TBDY-2018 IDW
38.75,39.25,1.689,0.543,ZC,550,TBDY-2018 IDW
38.75,39.5,1.627,0.522,ZC,550,TBDY-2018 IDW
38.75,39.75,1.573,0.503,ZC,550,TBDY-2018 IDW
38.75,40.0,1.528,0.488,ZC,550,TBDY-2018 IDW
38.75,40.25,1.499,0.479,ZD,270,TBDY-2018 IDW
38.75,40.5,1.489,0.476,ZD,270,TBDY-2018 IDW
38.75,40.75,1.487,0.475,ZD,270,TBDY-2018 IDW
38.75,41.0,1.484,0.474,ZD,270,TBDY-2018 IDW
38.75,41.25,1.473,0.47,ZD,270,TBDY-2018 IDW
38.75,41.5,1.456,0.464,ZD,270,TBDY-2018 IDW
38.75,41.75,1.432,0.455,ZD,270,TBDY-2018 IDW
38.75,42.0,1.405,0.446,ZD,270,TBDY-2018 IDW
38.75,42.25,1.378,0.436,ZD,270,TBDY-2018 IDW
38.75,42.5,1.356,0.429,ZD,270,TBDY-2018 IDW
38.75,42.75,1.339,0.422,ZD,270,TBDY-2018 IDW
38.75,43.0,1.326,0.418,ZD,270,TBDY-2018 IDW
38.75,43.25,1.317,0.415,ZD,270,TBDY-2018 IDW
38.75,43.5,1.31,0.412,ZD,270,TBDY-2018 IDW
38.75,43.75,1.305,0.411,ZD,270,TBDY-2018 IDW
38.75,44.0,1.3,0.409,ZD,270,TBDY-2018 IDW
39.0,26.0,1.16,0.371,ZD,270,TBDY-2018 IDW
39.0,26.25,1.175,0.376,ZD,270,TBDY-2018 IDW
39.0,26.5,1.192,0.382,ZD,270,TBDY-2018 IDW
39.0,26.75,1.215,0.391,ZD,270,TBDY-2018 IDW
39.0,27.0,1.238,0.399,ZD,270,TBDY-2018 IDW
39.0,27.25,1.237,0.398,ZD,270,TBDY-2018 IDW
39.0,27.5,1.212,0.389,ZD,270,TBDY-2018 IDW
39.0,27.75,1.186,0.38,ZD,270,TBDY-2018 IDW
39.0,28.0,1.169,0.374,ZD,270,TBDY-2018 IDW
39.0,28.25,1.159,0.37,ZD,270,TBDY-2018 IDW
39.0,28.5,1.153,0.368,ZD,270,TBDY-2018 IDW
39.0,28.75,1.149,0.367,ZD,270,TBDY-2018 IDW
39.0,29.0,1.145,0.365,ZD,270,TBDY-2018 IDW
39.0,29.25,1.139,0.363,ZD,270,TBDY-2018 IDW
39.0,29.5,1.13,0.36,ZD,270,TBDY-2018 IDW
39.0,29.75,1.117,0.355,ZD,270,TBDY-2018 IDW
39.0,30.0,1.1,0.349,ZD,270,TBDY-2018 IDW
39.0,30.25,1.078,0.341,ZD,270,TBDY-2018 IDW
39.0,30.5,1.053,0.331,ZD,270,TBDY-2018 IDW
39.0,30.75,1.023,0.32,ZD,270,TBDY-2018 IDW
39.0,31.0,0.99,0.308,ZD,270,TBDY-2018 IDW
39.0,31.25,0.955,0.295,ZD,270,TBDY-2018 IDW
39.0,31.5,0.918,0.281,ZD,270,TBDY-2018 IDW
39.0,31.75,0.881,0.267,ZD,270,TBDY-2018 IDW
39.0,32.0,0.847,0.254,ZD,270,TBDY-2018 IDW
39.0,32.25,0.819,0.244,ZD,270,TBDY-2018 IDW
39.0,32.5,0.799,0.237,ZD,270,TBDY-2018 IDW
39.0,32.75,0.789,0.233,ZD,270,TBDY-2018 IDW
39.0,33.0,0.787,0.233,ZD,270,TBDY-2018 IDW
39.0,33.25,0.788,0.233,ZD,270,TBDY-2018 IDW
39.0,33.5,0.784,0.231,ZD,270,TBDY-2018 IDW
39.0,33.75,0.774,0.228,ZD,270,TBDY-2018 IDW
39.0,34.0,0.774,0.228,ZD,270,TBDY-2018 IDW
39.0,34.25,0.798,0.236,ZD,270,TBDY-2018 IDW
39.0,34.5,0.839,0.25,ZD,270,TBDY-2018 IDW
39.0,34.75,0.876,0.263,ZD,270,TBDY-2018 IDW
39.0,35.0,0.887,0.266,ZD,270,TBDY-2018 IDW
39.0,35.25,0.867,0.26,ZD,270,TBDY-2018 IDW
39.0,35.5,0.855,0.256,ZD,270,TBDY-2018 IDW
39.0,35.75,0.92,0.278,ZD,270,TBDY-2018 IDW
39.0,36.0,1.047,0.321,ZD,270,TBDY-2018 IDW
39.0,36.25,1.178,0.366,ZD,270,TBDY-2018 IDW
39.0,36.5,1.294,0.406,ZD,270,TBDY-2018 IDW
39.0,36.75,1.391,0.439,ZD,270,TBDY-2018 IDW
39.0,37.0,1.474,0.468,ZD,270,TBDY-2018 IDW
39.0,37.25,1.544,0.492,ZC,550,TBDY-2018 IDW
39.0,37.5,1.61,0.515,ZC,550,TBDY-2018 IDW
39.0,37.75,1.676,0.538,ZC,550,TBDY-2018 IDW
39.0,38.0,1.74,0.56,ZC,550,TBDY-2018 IDW
39.0,38.25,1.782,0.575,ZC,550,TBDY-2018 IDW
39.0,38.5,1.779,0.574,ZC,550,TBDY-2018 IDW
39.0,38.75,1.742,0.561,ZC,550,TBDY-2018 IDW
39.0,39.0,1.705,0.548,ZC,550,TBDY-2018 IDW
39.0,39.25,1.68,0.54,ZC,550,TBDY-2018 IDW
39.0,39.5,1.656,0.532,ZC,550,TBDY-2018 IDW
39.0,39.75,1.619,0.519,ZC,550,TBDY-2018 IDW
39.0,40.0,1.573,0.503,ZC,550,TBDY-2018 IDW
39.0,40.25,1.535,0.491,ZC,550,TBDY-2018 IDW
39.0,40.5,1.514,0.484,ZC,550,TBDY-2018 IDW
39.0,40.75,1.509,0.482,ZC,550,TBDY-2018 IDW
39.0,41.0,1.511,0.482,ZC,550,TBDY-2018 IDW
39.0,41.25,1.51,0.482,ZC,550,TBDY-2018 IDW
39.0,41.5,1.499,0.478,ZD,270,TBDY-2018 IDW
39.0,41.75,1.475,0.469,ZD,270,TBDY-2018 IDW
39.0,42.0,1.444,0.459,ZD,270,TBDY-2018 IDW
39.0,42.25,1.414,0.448,ZD,270,TBDY-2018 IDW
39.0,42.5,1.386,0.439,ZD,270,TBDY-2018 IDW
39.0,42.75,1.364,0.431,ZD,270,TBDY-2018 IDW
39.0,43.0,1.346,0.425,ZD,270,TBDY-2018 IDW
39.0,43.25,1.332,0.42,ZD,270,TBDY-2018 IDW
39.0,43.5,1.322,0.417,ZD,270,TBDY-2018 IDW
39.0,43.75,1.314,0.414,ZD,270,TBDY-2018 IDW
39.0,44.0,1.307,0.412,ZD,270,TBDY-2018 IDW
39.25,26.0,1.148,0.366,ZD,270,TBDY-2018 IDW
39.25,26.25,1.158,0.37,ZD,270,TBDY-2018 IDW
39.25,26.5,1.166,0.373,ZD,270,TBDY-2018 IDW
39.25,26.75,1.174,0.376,ZD,270,TBDY-2018 IDW
39.25,27.0,1.179,0.378,ZD,270,TBDY-2018 IDW
39.25,27.25,1.178,0.378,ZD,270,TBDY-2018 IDW
39.25,27.5,1.168,0.374,ZD,270,TBDY-2018 IDW
39.25,27.75,1.154,0.369,ZD,270,TBDY-2018 IDW
39.25,28.0,1.146,0.366,ZD,270,TBDY-2018 IDW
39.25,28.25,1.144,0.365,ZD,270,TBDY-2018 IDW
39.25,28.5,1.146,0.366,ZD,270,TBDY-2018 IDW
39.25,28.75,1.148,0.366,ZD,270,TBDY-2018 IDW
39.25,29.0,1.149,0.367,ZD,270,TBDY-2018 IDW
39.25,29.25,1.147,0.366,ZD,270,TBDY-2018 IDW
39.25,29.5,1.14,0.363,ZD,270,TBDY-2018 IDW
39.25,29.75,1.128,0.359,ZD,270,TBDY-2018 IDW
39.25,30.0,1.111,0.353,ZD,270,TBDY-2018 IDW
39.25,30.25,1.088,0.345,ZD,270,TBDY-2018 IDW
39.25,30.5,1.062,0.335,ZD,270,TBDY-2018 IDW
39.25,30.75,1.031,0.324,ZD,270,TBDY-2018 IDW
39.25,31.0,0.998,0.311,ZD,270,TBDY-2018 IDW
39.25,31.25,0.964,0.298,ZD,270,TBDY-2018 IDW
39.25,31.5,0.928,0.285,ZD,270,TBDY-2018 IDW
39.25,31.75,0.892,0.272,ZD,270,TBDY-2018 IDW
39.25,32.0,0.855,0.258,ZD,270,TBDY-2018 IDW
39.25,32.25,0.82,0.246,ZD,270,TBDY-2018 IDW
39.25,32.5,0.79,0.235,ZD,270,TBDY-2018 IDW
39.25,32.75,0.77,0.228,ZD,270,TBDY-2018 IDW
39.25,33.0,0.768,0.227,ZD,270,TBDY-2018 IDW
39.25,33.25,0.78,0.231,ZD,270,TBDY-2018 IDW
39.25,33.5,0.794,0.236,ZD,270,TBDY-2018 IDW
39.25,33.75,0.805,0.239,ZD,270,TBDY-2018 IDW
39.25,34.0,0.816,0.242,ZD,270,TBDY-2018 IDW
39.25,34.25,0.834,0.249,ZD,270,TBDY-2018 IDW
39.25,34.5,0.858,0.257,ZD,270,TBDY-2018 IDW
39.25,34.75,0.881,0.264,ZD,270,TBDY-2018 IDW
39.25,35.0,0.896,0.27,ZD,270,TBDY-2018 IDW
39.25,35.25,0.906,0.273,ZD,270,TBDY-2018 IDW
39.25,35.5,0.923,0.279,ZD,270,TBDY-2018 IDW
39.25,35.75,0.97,0.295,ZD,270,TBDY-2018 IDW
39.25,36.0,1.042,0.32,ZD,270,TBDY-2018 IDW
39.25,36.25,1.121,0.347,ZD,270,TBDY-2018 IDW
39.25,36.5,1.196,0.372,ZD,270,TBDY-2018 IDW
39.25,36.75,1.264,0.396,ZD,270,TBDY-2018 IDW
39.25,37.0,1.325,0.417,ZD,270,TBDY-2018 IDW
39.25,37.25,1.379,0.436,ZD,270,TBDY-2018 IDW
39.25,37.5,1.433,0.454,ZD,270,TBDY-2018 IDW
39.25,37.75,1.491,0.474,ZD,270,TBDY-2018 IDW
39.25,38.0,1.55,0.495,ZC,550,TBDY-2018 IDW
39.25,38.25,1.597,0.511,ZC,550,TBDY-2018 IDW
39.25,38.5,1.624,0.52,ZC,550,TBDY-2018 IDW
39.25,38.75,1.642,0.526,ZC,550,TBDY-2018 IDW
39.25,39.0,1.671,0.536,ZC,550,TBDY-2018 IDW
39.25,39.25,1.714,0.551,ZC,550,TBDY-2018 IDW
39.25,39.5,1.735,0.559,ZC,550,TBDY-2018 IDW
39.25,39.75,1.697,0.546,ZC,550,TBDY-2018 IDW
39.25,40.0,1.627,0.521,ZC,550,TBDY-2018 IDW
39.25,40.25,1.568,0.501,ZC,550,TBDY-2018 IDW
39.25,40.5,1.54,0.492,ZC,550,TBDY-2018 IDW
39.25,40.75,1.543,0.493,ZC,550,TBDY-2018 IDW
39.25,41.0,1.563,0.499,ZC,550,TBDY-2018 IDW
39.25,41.25,1.577,0.504,ZC,550,TBDY-2018 IDW
39.25,41.5,1.565,0.5,ZC,550,TBDY-2018 IDW
39.25,41.75,1.529,0.488,ZC,550,TBDY-2018 IDW
39.25,42.0,1.486,0.473,ZD,270,TBDY-2018 IDW
39.25,42.25,1.445,0.459,ZD,270,TBDY-2018 IDW
39.25,42.5,1.41,0.447,ZD,270,TBDY-2018 IDW
39.25,42.75,1.382,0.437,ZD,270,TBDY-2018 IDW
39.25,43.0,1.361,0.43,ZD,270,TBDY-2018 IDW
39.25,43.25,1.344,0.424,ZD,270,TBDY-2018 IDW
39.25,43.5,1.33,0.419,ZD,270,TBDY-2018 IDW
39.25,43.75,1.32,0.416,ZD,270,TBDY-2018 IDW
39.25,44.0,1.312,0.413,ZD,270,TBDY-2018 IDW
39.5,26.0,1.141,0.363,ZD,270,TBDY-2018 IDW
39.5,26.25,1.152,0.367,ZD,270,TBDY-2018 IDW
39.5,26.5,1.153,0.368,ZD,270,TBDY-2018 IDW
39.5,26.75,1.15,0.368,ZD,270,TBDY-2018 IDW
39.5,27.0,1.149,0.369,ZD,270,TBDY-2018 IDW
39.5,27.25,1.144,0.366,ZD,270,TBDY-2018 IDW
39.5,27.5,1.134,0.362,ZD,270,TBDY-2018 IDW
39.5,27.75,1.124,0.358,ZD,270,TBDY-2018 IDW
39.5,28.0,1.123,0.358,ZD,270,TBDY-2018 IDW
39.5,28.25,1.13,0.36,ZD,270,TBDY-2018 IDW
39.5,28.5,1.14,0.364,ZD,270,TBDY-2018 IDW
39.5,28.75,1.151,0.367,ZD,270,TBDY-2018 IDW
39.5,29.0,1.158,0.37,ZD,270,TBDY-2018 IDW
39.5,29.25,1.16,0.371,ZD,270,TBDY-2018 IDW
39.5,29.5,1.155,0.369,ZD,270,TBDY-2018 IDW
39.5,29.75,1.143,0.365,ZD,270,TBDY-2018 IDW
39.5,30.0,1.124,0.358,ZD,270,TBDY-2018 IDW
39.5,30.25,1.1,0.349,ZD,270,TBDY-2018 IDW
39.5,30.5,1.071,0.339,ZD,270,TBDY-2018 IDW
39.5,30.75,1.038,0.327,ZD,270,TBDY-2018 IDW
39.5,31.0,1.003,0.314,ZD,270,TBDY-2018 IDW
39.5,31.25,0.968,0.301,ZD,270,TBDY-2018 IDW
39.5,31.5,0.932,0.287,ZD,270,TBDY-2018 IDW
39.5,31.75,0.894,0.273,ZD,270,TBDY-2018 IDW
39.5,32.0,0.852,0.258,ZD,270,TBDY-2018 IDW
39.5,32.25,0.803,0.24,ZD,270,TBDY-2018 IDW
39.5,32.5,0.75,0.222,ZD,220,TBDY-2018 IDW
39.5,32.75,0.71,0.208,ZD,220,TBDY-2018 IDW
39.5,33.0,0.713,0.208,ZD,220,TBDY-2018 IDW
39.5,33.25,0.749,0.221,ZD,220,TBDY-2018 IDW
39.5,33.5,0.786,0.233,ZD,270,TBDY-2018 IDW
39.5,33.75,0.812,0.242,ZD,270,TBDY-2018 IDW
39.5,34.0,0.829,0.247,ZD,270,TBDY-2018 IDW
39.5,34.25,0.842,0.252,ZD,270,TBDY-2018 IDW
39.5,34.5,0.855,0.256,ZD,270,TBDY-2018 IDW
39.5,34.75,0.867,0.26,ZD,270,TBDY-2018 IDW
39.5,35.0,0.883,0.265,ZD,270,TBDY-2018 IDW
39.5,35.25,0.903,0.272,ZD,270,TBDY-2018 IDW
39.5,35.5,0.929,0.281,ZD,270,TBDY-2018 IDW
39.5,35.75,0.965,0.293,ZD,270,TBDY-2018 IDW
39.5,36.0,1.008,0.308,ZD,270,TBDY-2018 IDW
39.5,36.25,1.052,0.323,ZD,270,TBDY-2018 IDW
39.5,36.5,1.096,0.338,ZD,270,TBDY-2018 IDW
39.5,36.75,1.141,0.354,ZD,270,TBDY-2018 IDW
39.5,37.0,1.182,0.368,ZD,270,TBDY-2018 IDW
39.5,37.25,1.217,0.38,ZD,270,TBDY-2018 IDW
39.5,37.5,1.253,0.393,ZD,270,TBDY-2018 IDW
39.5,37.75,1.302,0.41,ZD,270,TBDY-2018 IDW
39.5,38.0,1.366,0.432,ZD,270,TBDY-2018 IDW
39.5,38.25,1.431,0.454,ZD,270,TBDY-2018 IDW
39.5,38.5,1.493,0.475,ZD,270,TBDY-2018 IDW
39.5,38.75,1.565,0.5,ZC,550,TBDY-2018 IDW
39.5,39.0,1.67,0.536,ZC,550,TBDY-2018 IDW
39.5,39.25,1.808,0.584,ZC,550,TBDY-2018 IDW
39.5,39.5,1.886,0.611,ZC,550,TBDY-2018 IDW
39.5,39.75,1.814,0.586,ZC,550,TBDY-2018 IDW
39.5,40.0,1.683,0.541,ZC,550,TBDY-2018 IDW
39.5,40.25,1.59,0.509,ZC,550,TBDY-2018 IDW
39.5,40.5,1.557,0.497,ZC,550,TBDY-2018 IDW
39.5,40.75,1.58,0.505,ZC,550,TBDY-2018 IDW
39.5,41.0,1.637,0.524,ZC,550,TBDY-2018 IDW
39.5,41.25,1.676,0.538,ZC,550,TBDY-2018 IDW
39.5,41.5,1.653,0.53,ZC,550,TBDY-2018 IDW
39.5,41.75,1.591,0.508,ZC,550,TBDY-2018 IDW
39.5,42.0,1.525,0.486,ZC,550,TBDY-2018 IDW
39.5,42.25,1.47,0.467,ZD,270,TBDY-2018 IDW
39.5,42.5,1.427,0.452,ZD,270,TBDY-2018 IDW
39.5,42.75,1.394,0.441,ZD,270,TBDY-2018 IDW
39.5,43.0,1.369,0.433,ZD,270,TBDY-2018 IDW
39.5,43.25,1.35,0.426,ZD,270,TBDY-2018 IDW
39.5,43.5,1.335,0.421,ZD,270,TBDY-2018 IDW
39.5,43.75,1.324,0.417,ZD,270,TBDY-2018 IDW
39.5,44.0,1.314,0.414,ZD,270,TBDY-2018 IDW
39.75,26.0,1.144,0.363,ZD,270,TBDY-2018 IDW
39.75,26.25,1.173,0.372,ZD,270,TBDY-2018 IDW
39.75,26.5,1.165,0.37,ZD,270,TBDY-2018 IDW
39.75,26.75,1.144,0.366,ZD,270,TBDY-2018 IDW
39.75,27.0,1.15,0.37,ZD,270,TBDY-2018 IDW
39.75,27.25,1.13,0.362,ZD,270,TBDY-2018 IDW
39.75,27.5,1.109,0.353,ZD,270,TBDY-2018 IDW
39.75,27.75,1.103,0.351,ZD,270,TBDY-2018 IDW
39.75,28.0,1.105,0.352,ZD,270,TBDY-2018 IDW
39.75,28.25,1.12,0.357,ZD,270,TBDY-2018 IDW
39.75,28.5,1.139,0.363,ZD,270,TBDY-2018 IDW
39.75,28.75,1.159,0.37,ZD,270,TBDY-2018 IDW
39.75,29.0,1.174,0.376,ZD,270,TBDY-2018 IDW
39.75,29.25,1.181,0.378,ZD,270,TBDY-2018 IDW
39.75,29.5,1.178,0.377,ZD,270,TBDY-2018 IDW
39.75,29.75,1.164,0.372,ZD,270,TBDY-2018 IDW
39.75,30.0,1.142,0.365,ZD,270,TBDY-2018 IDW
39.75,30.25,1.114,0.355,ZD,270,TBDY-2018 IDW
39.75,30.5,1.08,0.342,ZD,270,TBDY-2018 IDW
39.75,30.75,1.041,0.329,ZD,270,TBDY-2018 IDW
39.75,31.0,1.002,0.314,ZD,270,TBDY-2018 IDW
39.75,31.25,0.965,0.3,ZD,270,TBDY-2018 IDW
39.75,31.5,0.93,0.287,ZD,270,TBDY-2018 IDW
39.75,31.75,0.892,0.273,ZD,270,TBDY-2018 IDW
39.75,32.0,0.845,0.256,ZD,270,TBDY-2018 IDW
39.75,32.25,0.782,0.233,ZD,270,TBDY-2018 IDW
39.75,32.5,0.7,0.205,ZD,220,TBDY-2018 IDW
39.75,32.75,0.632,0.181,ZD,220,TBDY-2018 IDW
39.75,33.0,0.64,0.184,ZD,220,TBDY-2018 IDW
39.75,33.25,0.708,0.207,ZD,220,TBDY-2018 IDW
39.75,33.5,0.771,0.228,ZD,270,TBDY-2018 IDW
39.75,33.75,0.809,0.241,ZD,270,TBDY-2018 IDW
39.75,34.0,0.827,0.247,ZD,270,TBDY-2018 IDW
39.75,34.25,0.832,0.248,ZD,270,TBDY-2018 IDW
39.75,34.5,0.83,0.247,ZD,270,TBDY-2018 IDW
39.75,34.75,0.828,0.247,ZD,270,TBDY-2018 IDW
39.75,35.0,0.837,0.25,ZD,270,TBDY-2018 IDW
39.75,35.25,0.861,0.258,ZD,270,TBDY-2018 IDW
39.75,35.5,0.892,0.269,ZD,270,TBDY-2018 IDW
39.75,35.75,0.923,0.279,ZD,270,TBDY-2018 IDW
39.75,36.0,0.948,0.287,ZD,270,TBDY-2018 IDW
39.75,36.25,0.967,0.294,ZD,270,TBDY-2018 IDW
39.75,36.5,0.988,0.301,ZD,270,TBDY-2018 IDW
39.75,36.75,1.018,0.311,ZD,270,TBDY-2018 IDW
39.75,37.0,1.048,0.322,ZD,270,TBDY-2018 IDW
39.75,37.25,1.062,0.327,ZD,270,TBDY-2018 IDW
39.75,37.5,1.072,0.331,ZD,270,TBDY-2018 IDW
39.75,37.75,1.113,0.345,ZD,270,TBDY-2018 IDW
39.75,38.0,1.191,0.372,ZD,270,TBDY-2018 IDW
39.75,38.25,1.278,0.401,ZD,270,TBDY-2018 IDW
39.75,38.5,1.37,0.433,ZD,270,TBDY-2018 IDW
39.75,38.75,1.486,0.473,ZD,270,TBDY-2018 IDW
39.75,39.0,1.656,0.531,ZC,550,TBDY-2018 IDW
39.75,39.25,1.876,0.607,ZC,550,TBDY-2018 IDW
39.75,39.5,2.0,0.65,ZC,550,TBDY-2018 IDW
39.75,39.75,1.887,0.611,ZC,550,TBDY-2018 IDW
39.75,40.0,1.702,0.547,ZC,550,TBDY-2018 IDW
39.75,40.25,1.583,0.506,ZC,550,TBDY-2018 IDW
39.75,40.5,1.552,0.495,ZC,550,TBDY-2018 IDW
39.75,40.75,1.603,0.512,ZC,550,TBDY-2018 IDW
39.75,41.0,1.709,0.549,ZC,550,TBDY-2018 IDW
39.75,41.25,1.776,0.572,ZC,550,TBDY-2018 IDW
39.75,41.5,1.734,0.557,ZC,550,TBDY-2018 IDW
39.75,41.75,1.638,0.524,ZC,550,TBDY-2018 IDW
39.75,42.0,1.549,0.494,ZC,550,TBDY-2018 IDW
39.75,42.25,1.482,0.471,ZD,270,TBDY-2018 IDW
39.75,42.5,1.433,0.454,ZD,270,TBDY-2018 IDW
39.75,42.75,1.398,0.442,ZD,270,TBDY-2018 IDW
39.75,43.0,1.372,0.433,ZD,270,TBDY-2018 IDW
39.75,43.25,1.352,0.426,ZD,270,TBDY-2018 IDW
39.75,43.5,1.336,0.421,ZD,270,TBDY-2018 IDW
39.75,43.75,1.324,0.417,ZD,270,TBDY-2018 IDW
39.75,44.0,1.314,0.414,ZD,270,TBDY-2018 IDW
40.0,26.0,1.136,0.36,ZD,270,TBDY-2018 IDW
40.0,26.25,1.189,0.376,ZD,270,TBDY-2018 IDW
40.0,26.5,1.176,0.373,ZD,270,TBDY-2018 IDW
40.0,26.75,1.127,0.359,ZD,270,TBDY-2018 IDW
40.0,27.0,1.122,0.359,ZD,270,TBDY-2018 IDW
40.0,27.25,1.103,0.351,ZD,270,TBDY-2018 IDW
40.0,27.5,1.082,0.343,ZD,270,TBDY-2018 IDW
40.0,27.75,1.089,0.345,ZD,270,TBDY-2018 IDW
40.0,28.0,1.1,0.35,ZD,270,TBDY-2018 IDW
40.0,28.25,1.116,0.355,ZD,270,TBDY-2018 IDW
40.0,28.5,1.144,0.365,ZD,270,TBDY-2018 IDW
40.0,28.75,1.176,0.376,ZD,270,TBDY-2018 IDW
40.0,29.0,1.2,0.385,ZD,270,TBDY-2018 IDW
40.0,29.25,1.213,0.389,ZD,270,TBDY-2018 IDW
40.0,29.5,1.21,0.389,ZD,270,TBDY-2018 IDW
40.0,29.75,1.192,0.383,ZD,270,TBDY-2018 IDW
40.0,30.0,1.164,0.373,ZD,270,TBDY-2018 IDW
40.0,30.25,1.13,0.362,ZD,270,TBDY-2018 IDW
40.0,30.5,1.09,0.347,ZD,270,TBDY-2018 IDW
40.0,30.75,1.04,0.329,ZD,270,TBDY-2018 IDW
40.0,31.0,0.99,0.31,ZD,270,TBDY-2018 IDW
40.0,31.25,0.95,0.296,ZD,270,TBDY-2018 IDW
40.0,31.5,0.919,0.284,ZD,270,TBDY-2018 IDW
40.0,31.75,0.887,0.272,ZD,270,TBDY-2018 IDW
40.0,32.0,0.844,0.256,ZD,270,TBDY-2018 IDW
40.0,32.25,0.778,0.233,ZD,270,TBDY-2018 IDW
40.0,32.5,0.689,0.201,ZD,220,TBDY-2018 IDW
40.0,32.75,0.614,0.175,ZD,220,TBDY-2018 IDW
40.0,33.0,0.624,0.178,ZD,220,TBDY-2018 IDW
40.0,33.25,0.699,0.204,ZD,220,TBDY-2018 IDW
40.0,33.5,0.768,0.227,ZD,270,TBDY-2018 IDW
40.0,33.75,0.806,0.24,ZD,270,TBDY-2018 IDW
40.0,34.0,0.818,0.244,ZD,270,TBDY-2018 IDW
40.0,34.25,0.809,0.24,ZD,270,TBDY-2018 IDW
40.0,34.5,0.784,0.231,ZD,270,TBDY-2018 IDW
40.0,34.75,0.756,0.222,ZD,270,TBDY-2018 IDW
40.0,35.0,0.753,0.221,ZD,270,TBDY-2018 IDW
40.0,35.25,0.787,0.232,ZD,270,TBDY-2018 IDW
40.0,35.5,0.833,0.248,ZD,270,TBDY-2018 IDW
40.0,35.75,0.865,0.259,ZD,270,TBDY-2018 IDW
40.0,36.0,0.875,0.262,ZD,270,TBDY-2018 IDW
40.0,36.25,0.869,0.259,ZD,270,TBDY-2018 IDW
40.0,36.5,0.867,0.258,ZD,270,TBDY-2018 IDW
40.0,36.75,0.895,0.268,ZD,270,TBDY-2018 IDW
40.0,37.0,0.933,0.283,ZD,270,TBDY-2018 IDW
40.0,37.25,0.933,0.284,ZD,270,TBDY-2018 IDW
40.0,37.5,0.905,0.275,ZD,270,TBDY-2018 IDW
40.0,37.75,0.939,0.286,ZD,270,TBDY-2018 IDW
40.0,38.0,1.035,0.319,ZD,270,TBDY-2018 IDW
40.0,38.25,1.134,0.352,ZD,270,TBDY-2018 IDW
40.0,38.5,1.236,0.387,ZD,270,TBDY-2018 IDW
40.0,38.75,1.369,0.432,ZD,270,TBDY-2018 IDW
40.0,39.0,1.554,0.496,ZC,550,TBDY-2018 IDW
40.0,39.25,1.768,0.57,ZC,550,TBDY-2018 IDW
40.0,39.5,1.879,0.608,ZC,550,TBDY-2018 IDW
40.0,39.75,1.792,0.578,ZC,550,TBDY-2018 IDW
40.0,40.0,1.634,0.523,ZC,550,TBDY-2018 IDW
40.0,40.25,1.528,0.486,ZC,550,TBDY-2018 IDW
40.0,40.5,1.507,0.479,ZC,550,TBDY-2018 IDW
40.0,40.75,1.577,0.503,ZC,550,TBDY-2018 IDW
40.0,41.0,1.709,0.549,ZC,550,TBDY-2018 IDW
40.0,41.25,1.788,0.576,ZC,550,TBDY-2018 IDW
